id_temps,id_region,id_canal,total_revenue,total_orders,total_items,total_customers,total_profit,avg_order_value,avg_profit_margin
1420,4543,3,9.949999809265137,1,1,1,4.178999900616706,9.949999809265137,41.999999806284904
1420,7426,5,9.989999771118164,1,1,1,4.115879891856462,9.989999771118164,41.1999998614192
1420,7518,3,9.979999542236328,1,1,1,4.720539795077443,9.979999542236328,47.30000011622906
1420,7790,8,9.989999771118164,1,1,1,3.5164799003791805,9.989999771118164,35.19999980926512
1420,7802,10,9.989999771118164,1,1,1,5.864129877853095,9.989999771118164,58.70000012218952
1421,62,2,9.989999771118164,1,1,1,6.463529850722551,9.989999771118164,64.69999998807907
1421,1026,2,10.300000190734863,1,1,1,6.355100089788063,10.300000190734863,61.699999729171395
1421,3768,5,9.989999771118164,1,1,1,5.144849878776446,9.989999771118164,51.49999996647239
1421,4428,8,9.550000190734863,1,1,1,4.603100099334121,9.550000190734863,48.20000007748604
1421,6855,10,9.949999809265137,1,1,1,5.591899919791519,9.949999809265137,56.200000271201134
1421,7450,7,5.5,1,1,1,3.4430000111460686,5.5,62.60000020265579
1421,7654,1,10.510000228881836,1,1,1,5.9801901316432655,10.510000228881836,56.900000013411045
1421,7654,2,9.039999961853027,1,1,1,4.312079998238087,9.039999961853027,47.70000018179417
1422,585,3,4.949999809265137,1,1,1,2.559149905963242,4.949999809265137,51.7000000923872
1422,2812,5,7.449999809265136,1,1,1,4.820149875706433,7.449999809265136,64.69999998807907
1422,4217,8,6.949999809265137,1,1,1,3.3846499052479864,6.949999809265137,48.69999997317791
1422,5256,3,7.949999809265136,1,1,1,4.165799901713431,7.949999809265136,52.40000002086164
1422,5256,5,9.989999771118164,1,1,1,5.374619864654839,9.989999771118164,53.79999987781048
1422,6424,3,10.0,1,1,1,3.669999986886978,10.0,36.69999986886978
1422,8432,6,8.989999771118164,1,1,1,3.461149901498483,8.989999771118164,38.499999884516015
1422,9041,7,9.989999771118164,1,1,1,4.205789923141747,9.989999771118164,42.10000019520521
1423,374,6,10.489999771118164,1,1,1,6.62967988692194,10.489999771118164,63.200000301003435
1423,795,1,6.989999771118164,1,1,1,4.228949871161207,6.989999771118164,60.50000013783574
1423,1003,10,9.970000267028809,1,1,1,5.573230152834654,9.970000267028809,55.90000003576279
1423,2314,9,3.990000009536743,1,1,1,2.254350010739267,3.990000009536743,56.50000013411045
1423,2481,7,8.979999542236328,1,1,1,4.049979805056452,8.979999542236328,45.100000128149986
1423,3506,7,10.0,1,1,1,3.6299999803304672,10.0,36.29999980330467
1423,3559,2,7.0,1,1,1,3.331999998539686,7.0,47.599999979138374
1423,3559,8,10.0,1,1,1,4.280000012367964,10.0,42.80000012367964
1423,5156,6,7.75,1,1,1,4.394250012934208,7.75,56.700000166893005
1423,6500,1,7.0,1,1,1,3.331999998539686,7.0,47.599999979138374
1423,6832,8,8.0,1,1,1,4.0160000175237665,8.0,50.200000219047084
1423,7113,7,9.989999771118164,1,1,1,5.304689873402417,9.989999771118164,53.09999994933605
1423,7830,7,10.0,1,1,1,5.099999997764826,10.0,50.99999997764826
1423,8910,3,10.5,1,1,1,5.197500010952353,10.5,49.500000104308114
1424,596,8,6.789999961853027,1,1,1,3.2795699753019223,6.789999961853027,48.299999907612815
1424,3408,6,9.59000015258789,1,1,1,5.073110072716474,9.59000015258789,52.8999999165535
1424,3519,7,6.5,1,1,1,3.750500009395183,6.5,57.70000014454128
1424,3545,9,9.119999885559082,1,1,1,5.964479917545318,9.119999885559082,65.39999991655348
1424,4838,5,7.989999771118163,1,1,1,4.44243988655269,7.989999771118163,55.60000017285347
1424,5512,6,6.760000228881836,1,1,1,2.406560073020458,6.760000228881836,35.599999874830246
1424,8013,8,4.730000019073486,1,1,1,2.653530013942421,4.730000019073486,56.100000068545356
1424,8063,6,9.989999771118164,1,1,1,4.035959894543476,9.989999771118164,40.399999869987354
1424,8259,2,10.6899995803833,1,1,1,4.072889830727727,10.6899995803833,38.09999991208315
1425,143,8,9.960000038146973,1,1,1,4.541760019769669,9.960000038146973,45.60000002384186
1425,1146,2,8.960000038146973,1,1,1,3.6288000010967254,8.960000038146973,40.49999983981252
1425,3445,2,6.989999771118164,1,1,1,2.5583398928976075,6.989999771118164,36.599999666214
1425,3445,4,10.899999618530272,1,1,1,5.199299827703087,10.899999618530272,47.70000008866191
1425,3725,6,9.989999771118164,1,1,1,5.254739884967208,9.989999771118164,52.60000005364418
1425,3725,9,10.590000152587892,1,1,1,6.936450073118509,10.590000152587892,65.49999974668027
1425,4741,4,8.970000267028809,1,1,1,4.305600132183731,8.970000267028809,48.000000044703484
1425,4918,4,5.900000095367432,1,1,1,2.5842000257700675,5.900000095367432,43.79999972879886
1425,6541,5,9.989999771118164,1,1,1,5.354639861837627,9.989999771118164,53.59999984502794
1425,6824,1,9.899999618530272,1,1,1,5.930099766188858,9.899999618530272,59.899999946355805
1425,7515,3,9.5,1,1,1,4.921000010333955,9.5,51.80000010877848
1425,7609,1,8.979999542236328,1,1,1,4.11283979542911,8.979999542236328,45.80000005662441
1426,3739,4,6.369999885559082,1,1,1,3.8219999408274887,6.369999885559082,60.00000014901161
1426,3841,5,9.989999771118164,1,1,1,5.834159873627275,9.989999771118164,58.40000007301569
1426,3916,8,3.5,1,1,1,2.271500000730157,3.5,64.90000002086163
1426,7831,1,9.0,1,1,1,5.427000013645738,9.0,60.300000151619315
1427,1347,10,7.989999771118163,1,1,1,4.44243988655269,7.989999771118163,55.60000017285347
1427,2539,6,7.079999923706056,1,1,1,3.4196399566090117,7.079999923706056,48.29999990761281
1427,3541,9,9.65999984741211,1,1,1,4.994219930036664,9.65999984741211,51.7000000923872
1427,3944,10,10.880000114440918,1,1,1,6.190720066576004,10.880000114440918,56.900000013411045
1427,4478,9,6.989999771118164,1,1,1,4.536509852913916,6.989999771118164,64.90000002086163
1427,4952,10,6.730000019073486,1,1,1,2.698729997939645,6.730000019073486,40.09999985573814
1427,7242,3,5.949999809265137,1,1,1,3.641399892757088,5.949999809265137,61.20000015944244
1427,7543,1,10.0,1,1,1,5.65999997779727,10.0,56.5999997779727
1428,850,3,8.989999771118164,1,1,1,4.539949883409962,8.989999771118164,50.49999998882413
1428,1869,6,8.899999618530273,1,1,1,4.307599808605016,8.899999618530273,48.39999992400408
1428,4817,1,10.0,1,1,1,5.640000030398369,10.0,56.40000030398369
1428,7529,4,5.989999771118164,1,1,1,3.3843498787149784,5.989999771118164,56.50000013411045
1429,653,9,2.990000009536743,1,1,1,1.0524799976539612,2.990000009536743,35.19999980926514
1429,2998,2,7.949999809265136,1,1,1,5.000549855624139,7.949999809265136,62.89999969303608
1429,4269,10,8.970000267028809,1,1,1,4.305600132183731,8.970000267028809,48.000000044703484
1429,7479,8,4.269999980926514,1,1,1,2.7669599957847595,4.269999980926514,64.80000019073486
1429,7793,5,9.539999961853027,1,1,1,5.94341997310698,9.539999961853027,62.299999967217445
1430,684,8,6.920000076293944,1,1,1,3.9997600552344315,6.920000076293944,57.80000016093254
1430,1356,5,9.050000190734863,1,1,1,4.624550113783032,9.050000190734863,51.10000018030405
1430,3156,9,10.0,1,1,1,4.960000012069941,10.0,49.600000120699406
1430,3166,5,9.989999771118164,1,1,1,4.645349901385233,9.989999771118164,46.500000078231096
1430,3452,2,8.390000343322756,1,1,1,5.377990242073539,8.390000343322756,64.10000026226045
1430,3513,7,10.550000190734863,1,1,1,5.443800106436759,10.550000190734863,51.60000007599592
1430,4015,7,6.0,1,1,1,3.732000008225441,6.0,62.20000013709068
1430,7068,5,7.5,1,1,1,4.207500005140901,7.5,56.10000006854534
1430,7100,9,2.799999952316284,1,1,1,1.551199977505207,2.799999952316284,55.400000140070915
1430,8039,2,5.829999923706056,1,1,1,3.1365399518302093,5.829999923706056,53.79999987781049
1430,8858,2,5.0,1,1,1,2.044999990612268,5.0,40.899999812245355
1431,2689,3,8.989999771118164,1,1,1,5.151269875950664,8.989999771118164,57.300000078976154
1431,2788,9,9.989999771118164,1,1,1,5.8041898880092795,9.989999771118164,58.10000021010637
1431,2937,3,9.8100004196167,1,1,1,5.827140254222453,9.8100004196167,59.40000005066395
1431,4617,4,10.479999542236328,1,1,1,6.298479740998223,10.479999542236328,60.10000015376136
1431,7979,2,5.900000095367432,1,1,1,2.5842000257700675,5.900000095367432,43.79999972879886
1432,652,9,6.920000076293944,1,1,1,3.9997600552344315,6.920000076293944,57.80000016093254
1432,1026,4,7.989999771118163,1,1,1,4.634199882726371,7.989999771118163,58.00000019371511
1432,1149,9,9.989999771118164,1,1,1,6.263729878373891,9.989999771118164,62.70000021904707
1432,1274,8,9.949999809265137,1,1,1,4.178999900616706,9.949999809265137,41.999999806284904
1432,1501,10,10.5,1,1,1,5.260500001721084,10.5,50.10000001639128
1432,2058,8,9.989999771118164,1,1,1,6.463529850722551,9.989999771118164,64.69999998807907
1432,2058,9,8.489999771118164,1,1,1,5.374169866250753,8.489999771118164,63.30000013113022
1432,3105,4,8.979999542236328,1,1,1,4.11283979542911,8.979999542236328,45.80000005662441
1432,3548,10,6.0,1,1,1,2.868000006303191,6.0,47.800000105053186
1432,5085,8,7.980000019073486,1,1,1,4.013940009802058,7.980000019073486,50.30000000260769
1432,6286,4,5.489999771118164,1,1,1,3.2555698712676016,5.489999771118164,59.30000012740493
1433,413,9,9.579999923706056,1,1,1,4.090659977700712,9.579999923706056,42.700000107288375
1433,1051,10,10.729999542236328,1,1,1,5.236239775492103,10.729999542236328,48.799999989569194
1433,2741,9,9.989999771118164,1,1,1,6.443549885120987,9.989999771118164,64.50000032782555
1433,3180,8,8.0,1,1,1,3.527999997138977,8.0,44.09999996423721
1433,3245,7,9.59000015258789,1,1,1,3.922310044402778,9.59000015258789,40.89999981224537
1433,4047,6,10.510000228881836,1,1,1,6.011720137498081,10.510000228881836,57.20000006258488
1433,4541,3,9.390000343322754,1,1,1,4.2255001649893815,9.390000343322754,45.000000111758695
1433,4802,7,10.0,1,1,1,5.2999999932944775,10.0,52.999999932944775
1433,7641,9,8.0,1,1,1,3.3999999910593033,8.0,42.49999988824129
1433,7840,4,9.949999809265137,1,1,1,6.348099880979955,9.949999809265137,63.80000002682209
1434,652,1,6.389999866485596,1,1,1,3.0288599332863093,6.389999866485596,47.39999994635582
1434,3398,3,10.0,1,1,1,6.3400000333786,10.0,63.400000333786
1434,7503,2,9.75,1,1,1,3.7634999812580636,9.75,38.599999807775006
1435,1635,8,9.989999771118164,1,1,1,4.02596989313487,9.989999771118164,40.29999985359609
1435,2553,7,9.0,1,1,1,3.3749999832361937,9.0,37.499999813735485
1435,4162,6,7.869999885559082,1,1,1,3.761859953564927,7.869999885559082,47.800000105053186
1435,6469,6,9.949999809265137,1,1,1,4.178999900616706,9.949999809265137,41.999999806284904
1435,8514,7,7.949999809265136,1,1,1,3.4661999074809247,7.949999809265136,43.59999988228082
1435,8958,2,9.989999771118164,1,1,1,4.835159881629199,9.989999771118164,48.39999992400408
1436,759,3,6.989999771118164,1,1,1,3.886439884824156,6.989999771118164,55.600000172853456
1436,2240,9,3.5,1,1,1,1.9775000046938658,3.5,56.50000013411045
1436,2931,6,9.989999771118164,1,1,1,4.02596989313487,9.989999771118164,40.29999985359609
1436,3167,2,9.989999771118164,1,1,1,5.644349884079396,9.989999771118164,56.50000013411045
1436,3570,8,10.0,1,1,1,3.8499999884516,10.0,38.499999884516
1436,3753,7,6.0,1,1,1,2.760000005364418,6.0,46.00000008940697
1436,3858,5,10.0,1,1,1,4.429999999701977,10.0,44.29999999701977
1436,4330,5,10.909999847412108,1,1,1,5.80411993540555,10.909999847412108,53.20000015199183
1436,4856,6,10.6899995803833,1,1,1,4.6287698303326215,10.6899995803833,43.30000011250377
1436,6553,5,10.470000267028809,1,1,1,6.145890169539153,10.470000267028809,58.70000012218951
1436,7447,5,9.350000381469728,1,1,1,4.7311001848034575,9.350000381469728,50.59999991208316
1436,7496,9,9.989999771118164,1,1,1,4.835159881629199,9.989999771118164,48.39999992400408
1436,7553,7,9.989999771118164,1,1,1,5.8041898880092795,9.989999771118164,58.10000021010637
1436,8865,9,5.550000190734863,1,1,1,3.4188001299805943,5.550000190734863,61.600000225007534
1436,8909,5,9.989999771118164,1,1,1,4.315679901420772,9.989999771118164,43.20000000298023
1436,8909,6,6.75,1,1,1,3.2197500059846793,6.75,47.700000088661916
1436,8949,9,8.75,1,1,1,3.5874999850057065,8.75,40.999999828636646
1437,651,7,10.0,1,1,1,4.780000010505319,10.0,47.800000105053186
1437,1003,7,9.989999771118164,1,1,1,6.293699863991887,9.989999771118164,63.0000000819564
1437,1180,4,10.640000343322754,1,1,1,4.607120150719881,10.640000343322754,43.30000001937151
1437,3469,1,10.699999809265137,1,1,1,4.94339991498962,10.699999809265137,46.200000029057264
1437,3515,2,9.010000228881838,1,1,1,5.396990150098216,9.010000228881838,59.90000014426188
1437,4615,5,9.989999771118164,1,1,1,5.993999877557158,9.989999771118164,60.00000014901161
1437,7799,8,9.350000381469728,1,1,1,6.086850218521059,9.350000381469728,65.09999968111516
1437,8186,2,8.289999961853027,1,1,1,5.040319992309735,8.289999961853027,60.80000018700959
1437,9024,5,9.989999771118164,1,1,1,4.035959894543476,9.989999771118164,40.399999869987354
1438,658,7,8.670000076293945,1,1,1,4.54308004178673,8.670000076293945,52.400000020861626
1438,1055,3,9.569999694824215,1,1,1,3.93326989539295,9.569999694824215,41.10000021755693
1438,3427,10,5.329999923706056,1,1,1,3.416529965074063,5.329999923706056,64.10000026226045
1438,3528,4,6.989999771118164,1,1,1,4.089149878863617,6.989999771118164,58.500000182539225
1438,3796,10,5.989999771118164,1,1,1,2.2342699015061562,5.989999771118164,37.29999978095293
1438,4002,10,6.989999771118164,1,1,1,3.124529902064502,6.989999771118164,44.70000006258488
1438,7567,1,10.5,1,1,1,4.588500008918345,10.5,43.70000008493662
1439,611,3,7.989999771118163,1,1,1,3.1959998965412373,7.989999771118163,39.99999985098838
1439,3252,2,9.0,1,1,1,5.283000010997057,9.0,58.70000012218952
1439,4372,8,6.5,1,1,1,4.0755000142380595,6.5,62.70000021904707
1439,5512,2,10.0,1,1,1,5.629999972879887,10.0,56.299999728798866
1439,5934,2,5.090000152587891,1,1,1,2.9114800904658438,5.090000152587891,57.20000006258488
1439,6725,1,8.6899995803833,1,1,1,3.7801498058125382,8.6899995803833,43.49999986588955
1440,462,2,10.0,1,1,1,6.3400000333786,10.0,63.400000333786
1440,1116,7,6.679999828338623,1,1,1,3.279879918302298,6.679999828338623,49.100000038743026
1440,2143,5,9.989999771118164,1,1,1,6.223769872739464,9.989999771118164,62.30000015348196
1440,3543,7,10.0,1,1,1,5.0,10.0,50.0
1440,4000,6,9.949999809265137,1,1,1,4.45759990387559,9.949999809265137,44.79999989271164
1440,4198,2,8.949999809265137,1,1,1,5.1820499054349956,8.949999809265137,57.90000017732382
1440,4222,5,6.989999771118164,1,1,1,2.6561999057337644,6.989999771118164,37.99999989569187
1440,5512,10,6.789999961853027,1,1,1,3.2795699753019223,6.789999961853027,48.299999907612815
1440,5818,5,9.0,1,1,1,4.6170000191777945,9.0,51.300000213086605
1440,6954,3,9.899999618530272,1,1,1,4.5242998480916,9.899999618530272,45.700000226497636
1440,9097,1,6.989999771118164,1,1,1,2.8658998941801492,6.989999771118164,40.999999828636646
1440,9097,9,8.9399995803833,1,1,1,5.596439755437373,8.9399995803833,62.60000020265579
1441,999,7,7.989999771118163,1,1,1,4.642189868924617,7.989999771118163,58.10000002384186
1441,999,8,5.5,1,1,1,2.084499993361532,5.5,37.89999987930058
1441,3417,9,10.0,1,1,1,4.019999986048788,10.0,40.19999986048788
1441,4321,1,7.519999980926514,1,1,1,4.617280002744198,7.519999980926514,61.40000019222498
1441,4321,8,10.5,1,1,1,5.197500010952353,10.5,49.500000104308114
1441,4364,10,7.130000114440918,1,1,1,2.688010032200962,7.130000114440918,37.69999984651804
1441,4947,4,9.25,1,1,1,4.504749997518957,9.25,48.69999997317791
1441,6466,7,5.630000114440918,1,1,1,3.3498500771109017,5.630000114440918,59.50000016018748
1441,6832,5,7.449999809265136,1,1,1,4.820149875706433,7.449999809265136,64.69999998807907
1441,8709,6,5.760000228881836,1,1,1,2.701440110934377,5.760000228881836,46.90000006230549
1442,1066,7,9.829999923706056,1,1,1,3.646929965249896,9.829999923706056,37.099999934434884
1442,3080,8,6.980000019073486,1,1,1,2.959519999142289,6.980000019073486,42.399999871850014
1442,3819,6,2.950000047683716,1,1,1,1.6549500287726522,2.950000047683716,56.10000006854534
1442,4396,8,9.989999771118164,1,1,1,3.926069893004671,9.989999771118164,39.299999829381704
1442,4939,10,5.989999771118164,1,1,1,3.216629874368087,5.989999771118164,53.69999995455147
1442,5257,10,10.0,1,1,1,4.249999988824129,10.0,42.49999988824129
1442,7565,3,6.929999828338623,1,1,1,4.4005499023541805,6.929999828338623,63.50000016391277
1442,7768,4,10.0,1,1,1,6.240000016987324,10.0,62.40000016987324
1443,1327,4,7.949999809265136,1,1,1,4.769999897405504,7.949999809265136,60.00000014901161
1443,3439,2,7.199999809265137,1,1,1,4.543199886727333,7.199999809265137,63.100000098347664
1443,3488,7,9.850000381469728,1,1,1,5.978950248358029,9.850000381469728,60.70000017061831
1443,3801,8,10.079999923706056,1,1,1,4.818239974120856,10.079999923706056,47.800000105053186
1443,3923,1,5.989999771118164,1,1,1,2.2342699015061562,5.989999771118164,37.29999978095293
1443,5186,4,9.0,1,1,1,3.9510000105947265,9.0,43.90000011771919
1443,7232,7,6.449999809265137,1,1,1,2.676749909071252,6.449999809265137,41.499999817460775
1443,7628,2,3.5,1,1,1,1.75,3.5,50.0
1443,8298,1,9.489999771118164,1,1,1,4.403359908505678,9.489999771118164,46.400000154972076
1443,9145,10,9.640000343322754,1,1,1,5.417680201135278,9.640000343322754,56.20000008493662
1444,1096,3,9.989999771118164,1,1,1,4.235759890151918,9.989999771118164,42.399999871850014
1444,3430,9,9.989999771118164,1,1,1,5.993999877557158,9.989999771118164,60.00000014901161
1444,4338,3,6.989999771118164,1,1,1,4.0472098798723515,6.989999771118164,57.90000017732382
1444,6567,5,6.789999961853027,1,1,1,3.2795699753019223,6.789999961853027,48.299999907612815
1444,6964,9,5.949999809265137,1,1,1,3.7841998783379793,5.949999809265137,63.599999994039536
1444,7447,8,3.950000047683716,1,1,1,2.559600038433075,3.950000047683716,64.80000019073486
1444,8193,1,9.949999809265137,1,1,1,4.338199886593223,9.949999809265137,43.59999969601631
1445,822,3,9.779999732971191,1,1,1,5.506139859572648,9.779999732971191,56.30000010132788
1445,822,6,7.989999771118163,1,1,1,3.116099915498494,7.989999771118163,39.00000005960464
1445,3951,3,8.989999771118164,1,1,1,3.847719896412194,8.989999771118164,42.79999993741512
1445,4595,5,8.989999771118164,1,1,1,4.396109888612628,8.989999771118164,48.900000005960464
1445,4981,7,10.890000343322754,1,1,1,3.931290098949372,10.890000343322754,36.09999977052212
1445,5237,7,3.990000009536743,1,1,1,2.453850010472909,3.990000009536743,61.50000011548401
1445,6893,1,10.0,1,1,1,4.8900000005960464,10.0,48.900000005960464
1445,7288,2,3.990000009536743,1,1,1,2.33415001286231,3.990000009536743,58.50000018253924
1445,8215,1,3.1700000762939453,1,1,1,1.4582000379294158,3.1700000762939453,46.00000008940697
1445,8215,2,8.0,1,1,1,4.88000001013279,8.0,61.00000012665987
1446,579,7,6.989999771118164,1,1,1,3.9773098837235565,6.989999771118164,56.90000019967556
1446,2018,2,8.989999771118164,1,1,1,4.998439888281227,8.989999771118164,55.600000172853484
1446,3102,4,8.989999771118164,1,1,1,4.710759881941378,8.989999771118164,52.400000020861626
1446,3981,3,8.949999809265137,1,1,1,5.6921998781591645,8.949999809265137,63.59999999403952
1446,7508,9,6.989999771118164,1,1,1,2.984729896747023,6.989999771118164,42.699999921023846
1446,7571,7,7.5,1,1,1,3.742499998770654,7.5,49.89999998360872
1446,7877,10,8.0,1,1,1,3.055999994277954,8.0,38.199999928474426
1446,8679,1,6.96999979019165,1,1,1,3.4362098885671797,6.96999979019165,49.29999988526106
1447,1971,10,10.0,1,1,1,4.1499999817460775,10.0,41.499999817460775
1447,2853,3,9.989999771118164,1,1,1,5.8041898880092795,9.989999771118164,58.10000021010637
1447,3427,10,9.989999771118164,1,1,1,6.1038898744440075,9.989999771118164,61.10000014305115
1447,4393,1,10.6899995803833,1,1,1,4.6287698303326215,10.6899995803833,43.30000011250377
1448,1448,1,10.0,1,1,1,4.189999978989364,10.0,41.89999978989364
1448,3578,4,10.5,1,1,1,5.25,10.5,50.0
1448,4489,6,6.0,1,1,1,2.868000006303191,6.0,47.800000105053186
1448,7515,4,8.270000457763672,1,1,1,3.4155101789513234,8.270000457763672,41.29999987781049
1448,7569,1,8.989999771118164,1,1,1,3.578019894654882,8.989999771118164,39.799999841488905
1448,7598,3,7.989999771118163,1,1,1,3.116099915498494,7.989999771118163,39.00000005960464
1448,8331,2,8.640000343322756,1,1,1,4.821120193247797,8.640000343322756,55.800000019371524
1449,2281,3,9.989999771118164,1,1,1,3.816179905421734,9.989999771118164,38.199999928474426
1449,2394,7,10.5,1,1,1,4.693500006571412,10.5,44.70000006258488
1449,3866,10,4.210000038146973,1,1,1,2.568100028602034,4.210000038146973,61.00000012665987
1449,4434,3,3.200000047683716,1,1,1,2.0384000366687776,3.200000047683716,63.70000019669533
1449,7066,9,6.5,1,1,1,3.7895000036805873,6.5,58.30000005662443
1449,7124,6,9.75,1,1,1,3.7634999812580636,9.75,38.599999807775006
1450,2413,8,6.989999771118164,1,1,1,3.2153999009639023,6.989999771118164,46.00000008940697
1450,3400,3,8.979999542236328,1,1,1,3.816499795414508,8.979999542236328,42.49999988824129
1450,4412,5,10.0,1,1,1,4.930000007152557,10.0,49.300000071525574
1450,4626,3,6.5,1,1,1,2.515499988570809,6.5,38.69999982416629
1450,7561,2,9.949999809265137,1,1,1,4.576999921157956,9.949999809265137,46.00000008940697
1450,7646,2,8.0,1,1,1,3.479999989271164,8.0,43.49999986588955
1450,8235,10,9.869999885559082,1,1,1,5.665379943723678,9.869999885559082,57.40000009536742
1450,8910,7,9.510000228881838,1,1,1,5.0688301202935,9.510000228881838,53.29999998211862
1451,262,8,7.989999771118163,1,1,1,3.443689915162919,7.989999771118163,43.100000172853456
1451,1635,2,7.9099998474121085,1,1,1,3.2747399431934943,7.9099998474121085,41.40000008046626
1451,2614,6,8.5,1,1,1,4.241499999596272,8.5,49.899999995250255
1451,3543,5,9.989999771118164,1,1,1,6.003989877802776,9.989999771118164,60.10000015376136
1451,4390,10,9.989999771118164,1,1,1,4.205789885926098,9.989999771118164,42.09999982267618
1451,5512,4,6.940000057220459,1,1,1,3.0536000086307524,6.940000057220459,43.99999976158142
1451,6577,8,10.8100004196167,1,1,1,5.253660199262351,10.8100004196167,48.59999995678663
1451,7447,8,10.0,1,1,1,5.34000001847744,10.0,53.4000001847744
1451,7647,3,6.920000076293944,1,1,1,3.6814400511062138,6.920000076293944,53.20000015199183
1452,1322,8,7.980000019073486,1,1,1,4.245359992548227,7.980000019073486,53.199999779462814
1452,1370,3,8.5,1,1,1,4.88750000949949,8.5,57.50000011175871
1452,2892,2,2.5,1,1,1,1.3925000000745058,2.5,55.70000000298023
1452,3146,2,9.0,1,1,1,4.932000003755093,9.0,54.80000004172325
1452,3340,3,6.5,1,1,1,2.7299999874085192,6.5,41.99999980628491
1452,3582,8,8.989999771118164,1,1,1,3.811759891433418,8.989999771118164,42.399999871850014
1452,5990,8,8.6899995803833,1,1,1,3.7801498058125382,8.6899995803833,43.49999986588955
1452,7616,1,6.0,1,1,1,3.6180000090971594,6.0,60.30000015161933
1453,263,1,6.989999771118164,1,1,1,2.649209904816896,6.989999771118164,37.899999879300594
1453,3750,6,9.449999809265137,1,1,1,4.828949901971221,9.449999809265137,51.099999994039536
1453,5522,6,9.989999771118164,1,1,1,5.314679872485046,9.989999771118164,53.199999942444265
1453,6405,9,8.0,1,1,1,3.527999997138977,8.0,44.09999996423721
1453,7570,1,9.319999694824215,1,1,1,3.644119905118939,9.319999694824215,39.10000026226042
1454,1838,10,6.989999771118164,1,1,1,4.0472098798723515,6.989999771118164,57.90000017732382
1454,3554,6,9.989999771118164,1,1,1,4.585409902237504,9.989999771118164,45.900000073015676
1454,3731,1,9.989999771118164,1,1,1,4.825169898828417,9.989999771118164,48.300000093877316
1454,5512,5,5.989999771118164,1,1,1,2.2342699015061562,5.989999771118164,37.29999978095293
1454,6578,5,9.989999771118164,1,1,1,4.825169898828417,9.989999771118164,48.300000093877316
1454,6578,6,9.989999771118164,1,1,1,4.585409902237504,9.989999771118164,45.900000073015676
1454,6824,5,8.649999618530273,1,1,1,4.8180497716672726,8.649999618530273,55.69999981671572
1454,7790,8,9.899999618530272,1,1,1,5.395499782141297,9.899999618530272,54.49999989941715
1455,3830,9,9.050000190734863,1,1,1,3.9548500910378994,9.050000190734863,43.70000008493662
1455,4596,8,10.0,1,1,1,4.199999999254943,10.0,41.999999992549434
1455,5107,9,9.5,1,1,1,5.576500011608005,9.5,58.70000012218952
1455,7485,9,8.989999771118164,1,1,1,4.396109888612628,8.989999771118164,48.900000005960464
1455,7790,2,8.630000114440918,1,1,1,4.3926700549069055,8.630000114440918,50.899999961256995
1456,2757,3,7.989999771118163,1,1,1,3.419719911920576,7.989999771118163,42.80000012367963
1456,3409,7,5.289999961853027,1,1,1,3.3961799803969264,5.289999961853027,64.2000000923872
1456,3471,10,9.989999771118164,1,1,1,4.355639888447374,9.989999771118164,43.59999988228083
1456,3819,3,9.609999656677246,1,1,1,5.275889818219365,9.609999656677246,54.90000006975606
1456,3982,2,8.989999771118164,1,1,1,3.667919896636084,8.989999771118164,40.79999988898635
1456,7421,8,4.889999866485596,1,1,1,1.7212799436759947,4.889999866485596,35.19999980926512
1456,7463,4,10.0,1,1,1,4.510000012814999,10.0,45.100000128149986
1456,7954,8,6.900000095367432,1,1,1,2.946300035272539,6.900000095367432,42.69999992102385
1456,8039,7,6.489999771118164,1,1,1,4.186049873647093,6.489999771118164,64.50000032782555
1456,9032,9,6.5,1,1,1,3.750500009395183,6.5,57.70000014454128
1457,3090,2,10.920000076293944,1,1,1,4.717440033284424,10.920000076293944,43.20000000298022
1457,3657,2,7.989999771118163,1,1,1,4.458419888714253,7.989999771118163,55.80000020563604
1457,6349,6,9.170000076293944,1,1,1,4.364920034402905,9.170000076293944,47.59999997913836
1457,6958,6,7.34000015258789,1,1,1,4.271880105431079,7.34000015258789,58.20000022649765
1457,7529,4,9.0,1,1,1,5.418000014265999,9.0,60.2000001585111
1457,8008,10,7.989999771118163,1,1,1,3.3717799203184233,7.989999771118163,42.20000021159648
1458,5512,9,6.0,1,1,1,3.372000016272068,6.0,56.200000271201134
1458,5554,9,9.869999885559082,1,1,1,5.655509923835993,9.869999885559082,57.29999989271164
1458,7094,6,10.699999809265137,1,1,1,4.847099910886586,10.699999809265137,45.299999974668026
1458,7553,5,10.920000076293944,1,1,1,5.842200001764295,10.920000076293944,53.49999964237212
1458,7553,10,9.850000381469728,1,1,1,5.978950248358029,9.850000381469728,60.70000017061831
1458,7795,1,10.869999885559082,1,1,1,5.261079956596792,10.869999885559082,48.40000011026859
1458,8040,3,7.289999961853027,1,1,1,3.3679799912837147,7.289999961853027,46.20000012218952
1458,8040,4,9.270000457763674,1,1,1,5.942070317738059,9.270000457763674,64.10000026226045
1458,8885,3,10.0,1,1,1,4.159999992698431,10.0,41.59999992698431
1459,337,7,4.739999771118164,1,1,1,2.995679869614243,4.739999771118164,63.200000301003456
1459,3854,4,10.899999618530272,1,1,1,6.997799765166638,10.899999618530272,64.20000009238719
1459,3893,5,2.950000047683716,1,1,1,1.6549500287726522,2.950000047683716,56.10000006854534
1459,7992,2,10.609999656677246,1,1,1,6.641859806581735,10.609999656677246,62.60000020265579
