id_satisfaction,id_temps,id_canal,id_client,id_produit,note_satisfaction,taux_satisfaction,nombre_avis,nombre_ventes,nps_equivalent,nps_category,nps_score,sentiment_score,sentiment_label,is_verified_purchase,helpful_votes,resolution_time_hours,review_id,review_source,id_satisfaction_category
1600,1669,9,6788,9378,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,6,11.180888862639417,REV2599,Mobile App,3
1601,1669,9,6788,11020,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV2600,Website,2
1602,1728,1,6795,9118,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,3,0.0,REV2601,Website,2
1603,1842,7,6809,5482,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,7,0.0,REV2602,Website,4
1604,1842,10,6809,8673,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,6,0.0,REV2603,Website,1
1605,1786,6,6834,3322,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV2604,Website,3
1606,1721,6,6838,7117,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV2605,Website,3
1607,1721,6,6838,11760,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,10,45.47543233366661,REV2606,Email Survey,1
1608,1625,9,6846,1658,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,6,0.0,REV2607,Website,3
1609,1814,2,6858,6353,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,1,0.0,REV2608,Website,3
1610,1814,8,6858,215,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV2609,Email Survey,3
1611,862,9,6859,374,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,4,41.81777034271882,REV2610,Mobile App,1
1612,1211,9,6876,4455,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV2611,Website,3
1613,398,9,6883,2825,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,9,36.95203501720717,REV2612,Website,2
1614,398,3,6883,7737,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,8,0.0,REV2613,Email Survey,2
1615,1695,6,6894,7121,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,5,0.0,REV2614,Website,3
1616,1219,5,6913,12133,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,35.258302355327494,REV2615,Website,1
1617,1386,3,6920,14061,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,4,13.833838364303785,REV2616,Mobile App,2
1618,1386,2,6920,15905,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV2617,Phone,2
1619,1757,7,6920,11412,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,5,0.0,REV2618,Email Survey,2
1620,1733,7,6920,4586,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,15.200285242337156,REV2619,Website,1
1621,825,1,6927,1401,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,13.05105708618999,REV2620,Website,4
1622,1631,5,6934,1121,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,7,47.93055108171766,REV2621,Email Survey,3
1623,555,3,6964,6172,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,10.299458050585699,REV2622,Email Survey,2
1624,555,7,6964,15275,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV2623,Email Survey,2
1625,555,4,6964,6894,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2624,Website,3
1626,1769,3,6968,13242,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2625,Website,3
1627,1731,9,6974,1686,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV2626,Website,2
1628,1011,5,6986,8572,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,9.290516042206356,REV2627,Mobile App,2
1629,810,1,6988,10778,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,29.95035308443879,REV2628,Email Survey,2
1630,1528,3,7024,13959,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,2,18.320617514886724,REV2629,Website,1
1631,1777,5,7057,969,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,0,0.0,REV2630,Mobile App,4
1632,1417,2,7066,14696,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,10,29.28833986630343,REV2631,Mobile App,4
1633,1673,8,7073,3187,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,38.369383086015596,REV2632,Email Survey,3
1634,1840,8,7074,12626,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,41.18927366438054,REV2633,Email Survey,1
1635,1840,2,7074,4596,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV2634,Website,4
1636,1840,6,7074,13781,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV2635,Website,1
1637,1373,6,7088,10921,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,2,0.0,REV2636,Email Survey,4
1638,1314,5,7097,10349,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2637,Phone,1
1639,1742,9,7110,729,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2638,Email Survey,3
1640,1798,6,7117,1236,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV2639,Website,3
1641,1437,9,7118,11233,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,23.918422345724967,REV2640,Email Survey,4
1642,1268,10,7125,15845,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2641,Phone,2
1643,1265,5,7129,11006,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV2642,Email Survey,4
1644,1615,4,7148,12277,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,16.3766306185467,REV2643,Website,4
1645,853,1,7169,1191,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2644,Mobile App,4
1646,1274,8,7177,2994,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,9,0.0,REV2645,Website,1
1647,1113,6,7177,7976,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV2646,Website,3
1648,1773,5,7178,15722,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,9,0.0,REV2647,Mobile App,1
1649,1749,7,7178,6702,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,8,44.09676700078119,REV2648,Email Survey,1
1650,1739,10,7194,11012,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV2649,Email Survey,3
1651,1664,5,7205,2168,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,10.895710301229762,REV2650,Website,4
1652,1664,3,7205,13412,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2651,Email Survey,1
1653,1296,4,7209,1601,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,14.778261604773538,REV2652,Mobile App,2
1654,1708,4,7210,14794,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV2653,Website,2
1655,1722,3,7215,12802,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,36.25927509659499,REV2654,Website,4
1656,1215,9,7220,5238,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,3,0.0,REV2655,Website,1
1657,1557,6,7227,12590,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,8,0.0,REV2656,Website,2
1658,1693,7,7233,4210,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,1,0.0,REV2657,Email Survey,4
1659,1360,10,7243,15631,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV2658,Website,1
1660,1689,5,7245,13234,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,44.628983593875354,REV2659,Email Survey,2
1661,771,4,7251,9944,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,1,39.41870949447006,REV2660,Website,1
1662,1340,10,7251,12906,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,4,0.0,REV2661,Email Survey,2
1663,437,2,7251,8289,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV2662,Website,4
1664,1529,1,7255,8151,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2663,Email Survey,4
1665,1192,7,7266,8803,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,2,0.0,REV2664,Email Survey,2
1666,419,3,7277,2091,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV2665,Email Survey,3
1667,419,8,7277,9716,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,10,31.090091780604045,REV2666,Phone,4
1668,925,6,7281,12688,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV2667,Mobile App,1
1669,797,2,7281,8315,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,6,0.0,REV2668,Phone,4
1670,797,4,7281,8118,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2669,Mobile App,2
1671,797,8,7281,14780,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV2670,Website,3
1672,1444,10,7284,7319,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,11.317023935853388,REV2671,Email Survey,3
1673,1835,7,7285,10974,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,6,0.0,REV2672,Website,1
1674,1837,4,7298,13608,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,8,0.0,REV2673,Phone,2
1675,1465,4,7311,12661,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV2674,Phone,4
1676,1465,3,7311,7613,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV2675,Website,4
1677,1465,3,7311,11841,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,9,0.0,REV2676,Email Survey,2
1678,1465,6,7311,7505,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV2677,Phone,2
1679,1433,7,7332,5844,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,18.384270389060998,REV2678,Email Survey,2
1680,1433,2,7332,12402,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,45.60955454954606,REV2679,Website,3
1681,1433,2,7332,6807,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,17.090058987384776,REV2680,Website,3
1682,1710,3,7342,10992,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV2681,Email Survey,3
1683,1710,7,7342,14020,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2682,Website,1
1684,1710,2,7342,3208,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,33.96197156738116,REV2683,Email Survey,1
1685,1710,1,7342,1913,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,2,2.363230494926813,REV2684,Mobile App,3
1686,1842,8,7355,2946,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,40.7545165039886,REV2685,Website,2
1687,1842,1,7355,4000,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,15.298391786248107,REV2686,Email Survey,2
1688,1322,5,7362,15613,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV2687,Email Survey,4
1689,1529,6,7368,9903,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV2688,Website,3
1690,1720,2,7395,11841,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,39.26632990965106,REV2689,Mobile App,2
1691,1577,3,7395,6585,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,9,0.0,REV2690,Website,2
1692,1577,6,7395,3753,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,27.02976014959636,REV2691,Website,4
1693,1577,1,7395,897,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV2692,Phone,4
1694,1554,2,7418,8114,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,8,33.36450683409449,REV2693,Email Survey,1
1695,1379,10,7421,3302,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,10,26.100592116370308,REV2694,Website,3
1696,1379,4,7421,9979,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,40.67295961745673,REV2695,Website,1
1697,1826,7,7427,6946,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,5,0.0,REV2696,Website,1
1698,1575,2,7430,15967,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV2697,Mobile App,4
1699,873,10,7434,13135,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,1,0.0,REV2698,Website,2
1700,873,10,7434,11958,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2699,Phone,3
1701,1512,2,7446,13934,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2700,Website,4
1702,832,5,7450,13441,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,39.84076832568539,REV2701,Email Survey,3
1703,1527,2,7462,7642,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV2702,Email Survey,4
1704,1411,10,7481,1284,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV2703,Website,2
1705,1561,3,7492,3416,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,7,0.0,REV2704,Website,3
1706,734,2,7495,6194,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,8,0.0,REV2705,Website,2
1707,734,10,7495,6405,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,6.700283516118763,REV2706,Email Survey,1
1708,1266,5,7521,9635,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,43.72813849329873,REV2707,Mobile App,3
1709,1266,7,7521,8547,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV2708,Mobile App,4
1710,1624,3,7521,2050,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2709,Website,1
1711,870,8,7526,11585,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV2710,Phone,1
1712,1137,9,7531,10021,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,6,0.0,REV2711,Website,4
1713,1137,5,7531,14048,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,4,0.0,REV2712,Mobile App,3
1714,1137,7,7531,10310,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,44.17526725379977,REV2713,Email Survey,2
1715,1840,5,7532,15707,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV2714,Mobile App,1
1716,1840,4,7532,8318,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,11.60552025428957,REV2715,Website,3
1717,71,8,7540,6571,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,35.20649227665392,REV2716,Email Survey,3
1718,1098,3,7549,6656,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,5.8735570811462745,REV2717,Email Survey,2
1719,1098,2,7549,170,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,25.619110665752153,REV2718,Website,1
1720,1070,10,7550,1632,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,12.950554385488491,REV2719,Mobile App,2
1721,776,3,7552,10813,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,40.9774680531481,REV2720,Website,3
1722,776,8,7552,10291,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,25.023071345660554,REV2721,Mobile App,3
1723,776,3,7552,3710,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,44.29694308792457,REV2722,Phone,4
1724,1479,5,7552,5152,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV2723,Email Survey,4
1725,1644,6,7557,8896,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,1,0.0,REV2724,Website,2
1726,1607,4,7561,3206,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV2725,Website,1
1727,1509,7,7561,9107,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,9,0.0,REV2726,Phone,2
1728,1509,2,7561,374,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,14,0.0,REV2727,Email Survey,1
1729,1509,10,7561,5023,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV2728,Mobile App,4
1730,1586,4,7569,796,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV2729,Website,1
1731,1586,1,7569,3435,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV2730,Phone,3
1732,847,3,7574,13694,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV2731,Phone,3
1733,847,4,7574,2862,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV2732,Mobile App,4
1734,847,2,7574,10365,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,38.31097935347009,REV2733,Website,4
1735,847,1,7574,27,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,11,0.0,REV2734,Website,4
1736,1657,7,7575,3663,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,9.22108860594674,REV2735,Website,2
1737,1473,8,7581,3833,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,8,0.0,REV2736,Email Survey,1
1738,1164,7,7589,5418,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV2737,Email Survey,2
1739,663,8,7597,15648,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,3.5044655186345794,REV2738,Website,1
1740,1659,6,7603,1360,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2739,Website,4
1741,1732,6,7612,2422,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV2740,Email Survey,2
1742,1732,3,7612,11901,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,28.372423621136566,REV2741,Website,4
1743,630,3,7613,2317,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV2742,Website,2
1744,407,7,7622,12371,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,7,46.94060785915739,REV2743,Website,2
1745,1770,8,7636,2436,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV2744,Email Survey,3
1746,1795,3,7640,8867,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,45.657712462936686,REV2745,Website,2
1747,526,3,7641,7308,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,20.905521251084735,REV2746,Email Survey,4
1748,1837,9,7645,12168,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,2,0.0,REV2747,Website,2
1749,880,8,7655,8637,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV2748,Website,4
1750,1438,4,7656,4783,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,3.498491146002735,REV2749,Email Survey,4
1751,1438,7,7656,11099,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,8,15.92008096733645,REV2750,Email Survey,1
1752,1156,1,7656,7829,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,8,0.0,REV2751,Website,3
1753,1743,6,7668,3745,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV2752,Website,1
1754,1707,6,7670,15455,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV2753,Website,2
1755,1707,1,7670,187,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,38.93018629363573,REV2754,Website,2
1756,1707,8,7670,3964,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV2755,Email Survey,2
1757,1707,4,7670,14730,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,16.080830563350915,REV2756,Phone,3
1758,1337,3,7671,4539,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,3,0.0,REV2757,Website,1
1759,883,9,7671,8480,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV2758,Website,4
1760,616,9,7671,7325,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,2,0.0,REV2759,Website,3
1761,1800,9,7676,12628,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV2760,Phone,2
1762,1800,10,7676,11961,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2761,Website,1
1763,495,4,7684,3696,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV2762,Website,2
1764,1590,1,7693,12600,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV2763,Website,2
1765,889,10,7705,7062,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV2764,Email Survey,4
1766,1235,5,7706,12309,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2765,Phone,3
1767,1235,8,7706,8137,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,23.353911532737094,REV2766,Website,2
1768,1235,5,7706,14272,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,8,0.0,REV2767,Website,2
1769,1635,1,7707,10877,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV2768,Website,2
1770,1635,10,7707,7931,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,3,38.956776214621506,REV2769,Website,2
1771,1148,8,7708,6330,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,5,0.0,REV2770,Mobile App,1
1772,1065,8,7714,687,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,6,0.0,REV2771,Email Survey,2
1773,1305,10,7716,6199,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,34.62372423946628,REV2772,Website,3
1774,845,6,7717,1594,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,6,0.0,REV2773,Website,4
1775,858,4,7721,6534,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV2774,Phone,3
1776,1299,5,7726,2889,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,4,0.0,REV2775,Email Survey,1
1777,1788,1,7727,12999,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,24.717862228770148,REV2776,Email Survey,2
1778,212,10,7735,15360,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV2777,Email Survey,4
1779,1810,7,7752,11339,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV2778,Email Survey,4
1780,1322,1,7761,14568,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,8,0.0,REV2779,Website,4
1781,1629,4,7762,7486,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,11.984293707867343,REV2780,Website,3
1782,1008,4,7767,15808,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,6,0.0,REV2781,Mobile App,3
1783,1008,4,7767,10292,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV2782,Website,3
1784,1143,1,7774,8512,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV2783,Website,2
1785,1751,1,7780,6041,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,44.82702788474479,REV2784,Mobile App,4
1786,1803,5,7781,3663,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV2785,Website,1
1787,1365,9,7789,3493,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV2786,Email Survey,1
1788,1582,1,7792,4387,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,5,0.0,REV2787,Email Survey,4
1789,1582,5,7792,12880,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,6,0.0,REV2788,Website,1
1790,973,1,7797,9534,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,10,0.0,REV2789,Website,3
1791,1774,10,7797,4209,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,3,41.50831376201893,REV2790,Website,1
1792,1426,9,7803,6035,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV2791,Website,4
1793,1426,5,7803,8901,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,5.772897976585654,REV2792,Website,3
1794,1778,4,7806,10487,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV2793,Email Survey,1
1795,1791,9,7806,7486,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV2794,Phone,4
1796,1237,3,7813,5774,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV2795,Website,3
1797,1747,4,7824,5670,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,26.904862761925674,REV2796,Website,2
1798,1747,7,7824,8770,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,27.356877990253867,REV2797,Mobile App,3
1799,1567,6,7831,15727,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,28.593443280320706,REV2798,Website,1
1800,1567,8,7831,6907,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,27.782555556063574,REV2799,Email Survey,3
1801,1567,2,7831,5161,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,18.82515529482984,REV2800,Email Survey,2
1802,1567,5,7831,7602,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,10.881511513298022,REV2801,Website,1
1803,484,5,7835,10873,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV2802,Website,2
1804,1176,7,7844,13917,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,24.27273312491194,REV2803,Email Survey,1
1805,1008,7,7849,11850,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,13.934101668483057,REV2804,Phone,4
1806,1008,3,7849,4580,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV2805,Email Survey,2
1807,1328,2,7854,4997,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,6,0.0,REV2806,Email Survey,1
1808,892,5,7855,2074,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV2807,Email Survey,4
1809,1438,9,7860,4112,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,26.174103593152136,REV2808,Website,4
1810,1438,2,7860,14521,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,7.281053870350206,REV2809,Email Survey,2
1811,1438,2,7860,15616,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,29.48445307586448,REV2810,Website,4
1812,1438,4,7860,12769,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,20.86452791458525,REV2811,Mobile App,4
1813,782,5,7883,1852,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,31.722504917057368,REV2812,Email Survey,1
1814,460,2,7885,472,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV2813,Website,3
