id_fact_livraison,id_temps,id_livraison,id_region,id_client
2120,1840,12,1180,13793
2121,623,21,3194,13800
2122,1028,3,3194,13800
2123,1505,15,3194,13800
2124,1606,6,2596,13803
2125,1384,2,6830,13805
2126,1702,17,9076,13811
2127,1841,9,7779,13815
2128,1639,19,8874,13821
2129,1325,14,1848,13823
2130,1839,10,6232,13841
2131,1841,20,6232,13841
2132,1835,21,2362,13848
2133,1714,17,9041,13850
2134,1584,12,7592,13868
2135,1826,13,7592,13884
2136,1837,1,5512,13887
2137,1094,4,185,13889
2138,1228,6,185,13889
2139,1784,11,3529,13907
2140,1774,14,7617,13908
2141,1731,6,4603,13914
2142,1688,12,6690,13922
2143,1124,8,4409,13923
2144,1581,3,4409,13923
2145,1289,7,4241,13931
2146,1257,22,7248,13935
2147,1818,12,817,13936
2148,1302,12,5382,13946
2149,1246,5,5759,13949
2150,1779,25,3435,13954
2151,1575,11,8474,13965
2152,1727,4,4950,13970
2153,1210,1,329,13995
2154,1477,11,1761,13998
2155,1044,23,800,14007
2156,1683,1,8897,14022
2157,1764,23,2078,14023
2158,1799,11,7483,14025
2159,1841,7,805,14031
2160,1807,15,2507,14041
2161,1704,19,2507,14041
2162,1756,11,4287,14046
2163,1598,8,697,14047
2164,1075,18,252,14050
2165,1109,3,1061,14066
2166,1841,13,3882,14077
2167,1257,10,5009,14078
2168,1414,20,5009,14078
2169,1738,7,817,14087
2170,562,17,4413,14088
2171,1770,7,8157,14089
2172,1463,4,4805,14091
2173,1291,18,6363,14093
2174,491,9,3444,14098
2175,1820,23,5729,14126
2176,260,20,7456,14128
2177,1791,22,850,14147
2178,1345,3,3735,14151
2179,1378,19,1521,14165
2180,1712,21,1521,14165
2181,1419,14,3817,14172
2182,1661,22,3419,14178
2183,1706,25,5676,14190
2184,833,14,5676,14190
2185,507,11,2501,14196
2186,464,11,4357,14199
2187,780,7,257,14200
2188,1602,7,4357,14206
2189,1137,2,2136,14213
2190,1515,16,4623,14222
2191,1784,16,4623,14222
2192,1165,2,3783,14225
2193,351,9,7003,14232
2194,1391,14,8910,14246
2195,1570,4,8910,14246
2196,1698,4,7469,14274
2197,1686,15,1558,14293
2198,1201,6,6500,14300
2199,942,20,2643,14310
2200,1550,11,5640,14323
2201,1755,19,4756,14331
2202,1727,13,4756,14331
2203,1232,8,6649,14334
2204,548,19,4459,14337
2205,995,1,2057,14357
2206,1776,10,810,14359
2207,1702,1,2695,14365
2208,1746,21,5735,14366
2209,1498,19,5027,14367
2210,1682,1,3734,14386
2211,1797,15,1208,14388
2212,1823,10,1208,14388
2213,1687,5,7015,14389
2214,1208,13,7644,14392
2215,1741,2,1340,14393
2216,1707,18,8907,14401
2217,1143,17,7656,14404
2218,1794,2,4159,14412
2219,270,11,3797,14415
2220,1184,21,1055,14421
2221,1765,1,5429,14423
2222,1631,3,1752,14426
2223,1795,16,1752,14426
2224,1664,4,1752,14426
2225,1703,14,402,14439
2226,305,24,7559,14449
2227,1440,10,3088,14463
2228,1438,9,7567,14495
2229,1756,11,7447,14500
2230,1576,25,3959,14502
2231,1722,12,2626,14506
2232,1753,13,1452,14518
2233,926,3,5186,14523
2234,1764,18,4358,14527
2235,1323,25,8251,14529
2236,1041,11,3524,14542
2237,644,16,3340,14544
2238,1572,20,4927,14553
2239,1585,2,3786,14556
2240,949,13,3740,14565
2241,934,10,4275,14579
2242,1410,23,4275,14579
2243,1301,15,3408,14603
2244,1543,16,4020,14606
2245,1409,21,4349,14608
2246,1004,4,7614,14611
2247,1616,12,3430,14616
2248,797,20,3828,14634
2249,1810,4,8323,14638
2250,841,1,3146,14642
2251,1836,8,3146,14642
2252,1453,2,3533,14660
2253,1016,1,3533,14660
2254,1203,5,1117,14661
2255,1827,4,658,14667
2256,1807,11,658,14667
2257,1567,23,2439,14672
2258,1708,24,7886,14686
2259,1292,14,7886,14686
2260,1689,8,2450,14695
2261,1791,6,3472,14697
2262,1838,3,3900,14700
2263,1329,7,3419,14723
2264,1808,24,3000,14731
2265,1740,12,7308,14743
2266,1251,18,1026,14754
2267,1658,1,7812,14763
2268,1590,23,2844,14766
2269,1251,2,2844,14766
2270,1640,9,1963,14767
2271,1182,2,307,14768
2272,1309,4,4024,14787
2273,1813,2,6149,14789
2274,1799,10,4496,14797
2275,1608,3,7502,14798
2276,1091,9,3542,14799
2277,1637,11,2885,14808
2278,1387,23,4434,14823
2279,830,20,7023,14844
2280,1839,13,652,14848
2281,1778,9,9041,14857
2282,1553,23,9041,14857
2283,722,6,3898,14864
2284,1473,5,8235,14868
2285,1438,19,7838,14872
2286,1406,15,775,14882
2287,659,4,673,14883
2288,1114,5,673,14883
2289,1814,11,4326,14893
2290,1451,5,6061,14921
2291,1450,25,8112,14923
2292,1575,19,7583,14937
2293,1625,14,2533,14942
2294,1733,21,7182,14943
2295,1496,15,8235,14944
2296,1652,22,8206,14955
2297,1005,4,3437,14964
2298,1841,17,3437,14964
2299,1153,17,2058,14975
2300,1651,8,8647,14989
2301,1190,19,4616,14990
2302,1756,16,5661,14997
2303,648,22,1663,15002
2304,1159,16,7340,15010
2305,1681,9,5634,15013
2306,1065,11,7581,15024
2307,1498,25,8396,15034
2308,1093,24,7542,15036
2309,1473,16,7542,15036
2310,1546,8,3440,15046
2311,1833,3,5571,15058
2312,814,9,7790,15073
2313,1618,25,4320,15074
2314,1445,10,7434,15080
2315,549,23,7786,15083
2316,1837,3,4327,15088
2317,1826,12,3527,15097
2318,1644,18,4009,15119
2319,1741,8,3985,15125
2320,1676,22,819,15130
2321,1841,21,7811,15146
2322,1564,24,4380,15150
2323,1710,7,7654,15155
2324,1622,23,5680,15166
2325,1216,3,6016,15170
2326,1707,3,4551,15173
2327,1462,16,3568,15179
2328,1352,2,3731,15188
2329,1241,7,3731,15188
2330,817,1,4867,15196
2331,1149,22,4186,15201
2332,963,7,7234,15211
2333,1145,15,7447,15213
2334,933,13,799,15221
2335,1376,7,255,15225
2336,1071,16,1356,15231
2337,1171,4,1356,15231
2338,1201,11,5006,15235
2339,1601,7,4576,15244
2340,854,19,2937,15246
2341,1617,25,253,15250
2342,1733,17,3822,15259
2343,1693,17,3544,15262
2344,1797,11,1971,15265
2345,1652,25,1971,15265
2346,1732,10,4112,15276
2347,1751,23,7548,15289
2348,1686,15,671,15293
2349,1629,21,3770,15298
2350,1817,5,7787,15303
2351,1799,17,3531,15307
2352,1691,4,655,15316
2353,1534,5,3419,15320
2354,1188,8,7694,15321
2355,1584,12,1862,15324
2356,1483,13,4816,15336
2357,1042,15,4816,15336
2358,636,20,2367,15338
2359,1395,17,4617,15343
2360,1040,7,7648,15344
2361,1736,25,7583,15366
2362,1499,13,7583,15366
2363,1841,7,3210,15373
2364,1783,3,2958,15381
2365,1799,9,7023,15389
2366,1821,14,7242,15391
2367,1251,6,5729,15402
2368,1453,22,5729,15402
2369,1221,10,4012,15436
2370,618,19,4012,15436
2371,1551,21,805,15445
2372,1354,4,3419,15463
2373,1438,5,3160,15464
2374,1375,15,3160,15464
2375,1691,4,1811,15471
2376,1626,24,2429,15496
2377,1838,4,3201,15497
2378,1841,8,3201,15497
2379,1822,1,8871,15506
2380,1627,15,3456,15528
2381,1413,6,76,15537
2382,1671,9,3028,15539
2383,633,1,2109,15541
2384,1735,16,3737,15543
2385,1523,22,7447,15545
2386,1549,17,2591,15565
2387,1503,15,1799,15567
2388,1590,12,2299,15572
2389,1843,9,4349,15581
2390,1707,4,7162,15584
2391,985,18,6381,15594
2392,1677,3,3470,15618
2393,1463,12,3550,15634
2394,1651,14,3472,15641
2395,913,7,7554,15644
2396,1399,5,6665,15653
2397,637,13,9154,15655
2398,687,17,4628,15656
2399,666,14,4628,15656
2400,1410,17,3519,15660
2401,714,11,84,15663
2402,817,2,5741,15669
2403,1764,15,4386,15674
2404,1773,9,4386,15674
2405,1371,12,4048,15680
2406,1376,4,4048,15680
2407,1258,2,8901,15683
2408,1819,21,3408,15692
2409,1839,13,3403,15696
2410,1504,24,7597,15699
2411,1446,14,3539,15700
2412,1841,7,1205,15708
2413,1809,10,842,15741
2414,994,7,7415,15743
2415,1841,13,5843,15748
2416,1841,6,5843,15748
2417,1678,20,693,15749
2418,827,9,8203,15753
2419,848,17,7979,15760
2420,1334,20,8919,15764
2421,1402,16,6912,15765
2422,1350,17,8931,15768
2423,1418,14,8931,15768
2424,1743,4,842,15771
2425,232,22,3532,15772
2426,1837,2,4940,15776
2427,1176,21,4321,15777
2428,1688,8,648,15788
2429,1111,4,1052,15801
2430,1773,8,1356,15809
2431,1840,4,3408,15821
2432,724,2,6523,15827
2433,1028,2,3545,15835
2434,1627,19,6667,15836
2435,1826,9,6667,15836
2436,1634,8,645,15837
2437,1551,3,6875,15852
2438,1753,18,5555,15860
2439,1739,4,5555,15860
2440,1157,9,5555,15860
2441,1211,8,7447,15865
2442,1667,20,3237,15868
2443,1546,23,5747,15873
2444,1818,23,2168,15874
2445,1828,13,8191,15878
2446,1629,13,917,15883
2447,1790,13,8903,15902
2448,815,4,3847,15914
2449,1593,8,810,15928
2450,1324,24,810,15928
2451,1529,23,275,15934
2452,1232,9,275,15934
2453,938,16,3354,15953
2454,1497,7,7551,15957
2455,481,6,4746,15961
2456,1804,7,7260,15963
2457,1033,12,6510,15966
2458,777,21,6510,15966
2459,1840,10,3912,15971
2460,1582,23,4935,15977
2461,1727,20,4935,15977
2462,1540,10,3423,16024
2463,1201,24,803,16027
2464,1734,1,4201,16032
2465,1351,4,4201,16032
2466,665,6,1252,16034
2467,1688,17,5512,16045
2468,1275,23,7569,16062
2469,1825,20,4968,16065
2470,1674,16,3146,16093
2471,1824,24,817,16098
2472,1080,10,7864,16103
2473,1631,23,2402,16104
2474,639,8,2402,16104
2475,1504,6,6483,16116
2476,924,11,4338,16119
2477,1058,22,3145,16125
2478,1661,3,8181,16137
2479,1822,6,3408,16141
2480,664,6,5037,16151
2481,1350,11,5504,16161
2482,1738,15,7227,16166
2483,1123,5,1244,16181
2484,1332,1,1026,16183
2485,1132,22,1626,16190
2486,1806,16,3793,16195
2487,1668,14,3778,16201
2488,1663,11,3559,16210
2489,1706,1,4424,16211
2490,1658,6,5752,16214
2491,912,9,3954,16218
2492,1485,3,6827,16223
2493,1385,6,8198,16227
2494,353,22,3419,16232
2495,1246,25,7645,16257
2496,1802,1,7365,16261
2497,1633,20,3495,16271
2498,1100,12,3495,16271
2499,1819,16,5382,16273
2500,352,19,7447,16274
2501,1100,1,7447,16274
2502,1473,16,4325,16275
2503,1750,8,4325,16275
2504,428,16,657,16284
2505,1664,4,6552,16313
2506,1468,2,2994,16320
2507,1834,1,4067,16324
2508,1504,19,2852,16329
2509,1345,22,1520,16336
2510,574,10,3730,16353
2511,829,8,4802,16359
2512,549,17,5512,16361
2513,1176,17,3125,16362
2514,1219,6,4365,16371
2515,1733,25,7883,16372
2516,1751,5,5186,16387
2517,1757,25,2215,16399
2518,1425,4,3725,16406
2519,1498,4,3402,16410
2520,1630,10,4640,16426
2521,1389,24,6547,16428
2522,1302,11,7833,16431
2523,1839,15,8859,16446
2524,1683,16,6771,16453
2525,1404,24,1210,16457
2526,334,12,3960,16458
2527,491,18,3157,16463
2528,1514,9,537,16468
2529,317,22,7790,16469
2530,847,16,7790,16469
2531,1013,9,7790,16469
2532,1758,12,4444,16470
2533,791,15,5526,16478
2534,1673,1,5526,16478
2535,1283,12,1693,16488
2536,740,10,8895,16491
2537,1485,23,7243,16495
2538,1436,11,7861,16500
2539,1586,17,2102,16501
2540,1826,25,8687,16504
2541,1409,22,8261,16505
2542,145,20,3809,16510
2543,653,16,7655,16515
2544,1389,4,1059,16532
2545,1722,9,6542,16535
2546,1751,22,2919,16555
2547,1639,17,2919,16555
2548,1576,24,300,16565
2549,1277,21,7274,16567
2550,1646,1,7274,16567
2551,1715,5,263,16579
2552,1062,14,3409,16602
2553,1776,8,7447,16603
2554,1784,22,7540,16605
2555,1706,5,8235,16608
2556,1695,12,8235,16608
2557,1663,16,8455,16609
2558,1432,1,2058,16612
2559,1654,8,2334,16633
2560,127,19,652,16636
2561,1788,24,6534,16644
2562,1585,23,5382,16660
2563,1340,14,329,16663
2564,1174,12,9013,16680
2565,1393,7,3556,16681
2566,994,24,5009,16684
2567,1399,3,5382,16685
2568,428,7,809,16686
2569,773,13,4566,16693
2570,724,21,4566,16693
2571,1073,4,4566,16693
2572,950,9,2057,16717
2573,1404,21,8930,16727
2574,1019,22,7447,16738
2575,1838,18,1653,16743
2576,1250,15,1568,16745
2577,1263,17,1568,16745
2578,1728,6,7949,16750
2579,1596,9,3508,16757
2580,1505,22,3441,16764
2581,989,12,4358,16771
2582,1843,11,1168,16784
2583,1658,13,3951,16807
2584,1604,19,4018,16809
2585,1593,14,3088,16814
2586,893,9,7552,16820
2587,1806,10,4918,16823
2588,1376,7,8119,16824
2589,1234,2,7547,16834
2590,1731,19,7583,16844
2591,1446,17,8488,16874
2592,1653,23,8637,16877
2593,1131,11,7368,16879
2594,1764,20,3419,16891
2595,321,4,2078,16896
2596,1067,14,3548,16901
2597,1244,15,5676,16918
2598,1315,19,1026,16923
2599,1843,12,4444,16931
2600,1843,10,4444,16931
2601,1544,4,4401,16933
2602,1670,1,8745,16947
2603,1842,16,6565,16948
2604,1101,22,9013,16951
2605,663,5,5664,16952
2606,889,15,6002,16953
2607,1797,22,4340,16956
2608,1038,5,594,16961
2609,1754,17,594,16961
2610,1504,10,7882,16969
2611,1790,20,140,16989
2612,1724,18,8397,17016
2613,1816,22,1642,17026
2614,1803,6,4010,17030
2615,662,10,3751,17032
2616,1644,16,6619,17037
2617,1519,10,7454,17044
2618,1774,3,7559,17049
2619,1161,10,3545,17069
2620,1720,1,2420,17082
2621,1833,15,946,17109
2622,555,2,7242,17111
2623,1768,7,8008,17114
2624,1025,10,8331,17125
2625,1433,19,5930,17149
2626,1104,4,5930,17149
2627,1279,2,5930,17149
2628,1262,16,8473,17151
2629,1328,10,252,17153
2630,1705,1,3846,17174
2631,1325,14,1862,17181
2632,1463,12,3085,17186
2633,1251,22,3495,17188
2634,1818,1,4780,17190
2635,1699,2,8901,17199
2636,1634,9,3120,17206
2637,1759,5,3120,17206
2638,1823,12,3120,17206
2639,1719,10,652,17214
2640,1550,17,3548,17241
2641,1832,22,8667,17245
2642,1694,25,354,17249
2643,1682,18,9210,17254
2644,1198,5,3578,17255
2645,1793,3,2844,17265
2646,1689,23,4150,17268
2647,1827,9,3083,17269
2648,1842,5,3928,17275
2649,1827,24,4359,17285
2650,1725,7,5186,17290
2651,1445,14,6363,17291
2652,1119,19,2712,17302
2653,1657,3,4242,17308
2654,1819,10,4325,17321
2655,1732,8,6966,17323
2656,1183,2,2513,17333
2657,790,16,2513,17333
2658,1769,12,2002,17337
2659,1820,8,5512,17340
2660,1453,22,8898,17360
2661,754,21,6404,17372
2662,1644,13,6404,17372
2663,1269,14,8768,17380
2664,1483,13,6507,17381
2665,1329,4,2251,17408
2666,1598,9,2251,17408
2667,491,10,4186,17414
2668,1810,20,3462,17415
2669,1219,10,2325,17417
2670,1721,6,4067,17418
2671,1566,19,5382,17423
2672,1806,14,7657,17436
2673,925,22,2078,17442
2674,1253,11,7743,17457
2675,1202,19,8885,17458
2676,1363,5,3543,17463
2677,1801,22,6870,17465
2678,785,25,6705,17473
2679,1703,7,5135,17474
2680,1248,9,7242,17480
2681,1713,5,6973,17482
2682,1267,14,3417,17485
2683,1598,18,1635,17486
2684,739,7,2554,17508
2685,1378,10,7783,17515
2686,1768,10,1750,17523
2687,1428,3,652,17533
2688,1111,10,652,17533
2689,1695,19,6202,17535
2690,1464,21,3110,17536
2691,1223,15,5780,17545
2692,1568,18,5780,17545
2693,1142,6,1180,17548
2694,1501,13,3076,17549
2695,1448,14,7831,17561
2696,1300,4,3959,17568
2697,1618,5,8190,17570
2698,1745,17,4204,17576
2699,1814,15,7979,17578
2700,1308,23,7447,17591
2701,1475,11,8327,17597
2702,970,17,3586,17599
2703,1614,22,3402,17600
2704,1043,23,6912,17606
2705,1835,12,8133,17612
2706,1733,15,1983,17628
2707,821,12,2074,17639
2708,1433,14,2869,17642
2709,1150,15,329,17646
2710,727,14,7581,17647
2711,1748,14,7242,17652
2712,1712,15,7242,17652
2713,1755,1,7842,17657
2714,1038,18,8129,17660
2715,1813,1,7447,17662
2716,1793,25,7447,17662
2717,1308,14,3755,17667
2718,1281,3,7970,17672
2719,1693,25,7970,17672
2720,1797,5,3730,17681
2721,1727,20,3730,17681
2722,561,10,5993,17683
2723,1758,8,6255,17688
2724,1837,19,815,17698
2725,588,17,2077,17716
2726,889,12,4544,17720
2727,1839,5,3540,17721
2728,909,20,4545,17728
2729,1777,18,140,17765
2730,1811,19,140,17765
2731,770,10,8235,17773
2732,1834,2,8331,17785
2733,1818,25,819,17792
2734,1515,13,3430,17793
2735,978,5,873,17801
2736,1837,13,3472,17803
2737,1821,22,1754,17809
2738,1808,1,7447,17827
2739,1832,15,6437,17834
2740,1842,25,2078,17842
2741,1762,17,8966,17844
2742,1822,15,8966,17844
2743,1280,2,3855,17848
2744,1491,3,3855,17848
2745,1842,2,7340,17849
2746,1600,9,5512,17857
2747,408,21,3395,17864
2748,1724,4,8799,17897
2749,1118,11,1382,17898
2750,1124,20,1029,17900
2751,474,4,6330,17903
2752,1587,10,8796,17909
2753,1834,19,8235,17917
2754,1340,16,761,17922
2755,916,23,1230,17925
2756,1573,11,1138,17928
2757,944,2,3834,17930
2758,1645,4,8792,17943
2759,1314,24,5382,17962
2760,441,19,4608,17979
2761,1571,22,3421,17980
2762,1530,17,2830,17990
2763,1777,24,3741,17994
2764,1806,23,3419,17998
2765,1820,2,3419,17998
2766,1598,23,5597,18007
2767,1547,7,8235,18016
2768,1733,17,1739,18021
2769,1765,5,1739,18021
2770,1083,18,2890,18031
2771,1466,24,3410,18039
2772,1798,16,5593,18050
2773,1686,5,5593,18050
2774,1500,8,7340,18069
2775,1816,22,3420,18078
2776,657,21,4327,18081
2777,1841,5,799,18084
2778,1213,10,3735,18085
2779,341,21,2775,18090
2780,1036,10,4977,18092
2781,1495,24,3524,18093
2782,1037,1,7819,18104
2783,1715,16,4987,18114
2784,1833,20,3950,18120
2785,590,23,5444,18122
2786,1702,7,5444,18122
2787,327,4,814,18132
2788,1411,3,7512,18146
2789,246,1,7512,18146
2790,1683,5,4809,18162
2791,1777,20,7348,18165
2792,1742,4,3833,18173
2793,1791,17,3833,18173
2794,1010,4,1113,18186
2795,1617,8,3469,18205
2796,1149,7,3479,18206
2797,1822,4,1007,18213
2798,1832,16,2871,18216
2799,1442,1,5512,18218
2800,1796,17,3267,18224
2801,1134,15,6850,18229
2802,1835,13,2206,18245
2803,554,2,5677,18256
2804,1178,4,8235,18260
2805,578,10,3944,18262
2806,1309,13,1793,18263
2807,1735,16,6264,18302
2808,1496,6,5512,18321
2809,1493,8,7375,18327
2810,1430,18,3550,18328
2811,641,9,4671,18330
2812,1840,20,324,18341
2813,1757,22,798,18342
2814,695,15,8159,18344
2815,348,22,7591,18346
2816,1624,20,2078,18347
2817,1452,4,8210,18350
2818,1836,14,7301,18357
2819,1841,5,7789,18361
2820,1776,21,6451,18364
2821,1673,1,6548,18384
2822,1079,6,6548,18384
2823,1626,5,6548,18384
2824,1817,24,4541,18407
2825,1315,22,4541,18407
2826,1808,8,652,18408
2827,808,6,3568,18418
2828,1160,17,3568,18418
2829,1840,24,1769,18423
2830,1841,23,1769,18423
2831,1830,18,1769,18423
2832,1517,7,3430,18426
2833,1760,16,4007,18433
2834,1733,16,2082,18441
2835,1799,10,2474,18444
2836,1834,10,8231,18446
2837,1599,22,3452,18449
2838,1268,4,557,18461
2839,915,19,6787,18473
2840,1732,16,8235,18474
2841,1385,12,4520,18482
2842,1201,22,8143,18485
2843,644,9,8861,18509
2844,1243,13,3254,18516
2845,775,13,7620,18517
2846,1389,23,1776,18524
2847,1334,4,2065,18542
2848,1589,15,7253,18553
2849,1828,14,1755,18555
2850,1640,14,7586,18563
2851,1551,5,7586,18563
2852,721,1,8885,18569
2853,1536,10,8094,18578
2854,1837,15,3556,18583
2855,1460,4,2442,18591
2856,1641,19,264,18592
2857,1688,13,6007,18593
2858,1640,1,705,18603
2859,1836,19,705,18603
2860,1713,10,4521,18608
2861,1790,2,7447,18610
2862,1540,21,2078,18615
2863,1761,21,255,18616
2864,945,22,80,18644
2865,1674,20,80,18644
2866,833,15,7565,18650
2867,1603,2,5233,18654
2868,1840,12,3017,18655
2869,1729,5,5382,18659
2870,1793,15,5382,18659
2871,1414,24,1959,18662
2872,1702,15,3091,18664
2873,1738,9,1769,18671
2874,1724,1,7572,18699
2875,1827,6,2994,18704
2876,1835,12,815,18706
2877,1726,17,817,18720
2878,1280,17,7666,18721
2879,1151,7,2057,18724
2880,1632,12,3329,18739
2881,1374,23,3995,18760
2882,924,17,8395,18775
2883,845,13,8399,18776
2884,1413,17,8399,18776
2885,1784,3,3085,18793
2886,637,6,3085,18793
2887,1829,21,4109,18798
2888,727,5,4520,18813
2889,1358,12,3408,18814
2890,1653,21,2155,18815
2891,627,24,4525,18843
2892,1077,19,5512,18852
2893,1527,11,5512,18852
2894,1732,15,1761,18854
2895,926,23,2830,18856
2896,1830,5,3510,18857
2897,1234,9,937,18860
2898,1624,25,755,18905
2899,1793,22,5359,18906
2900,1631,10,1473,18915
2901,1067,13,8489,18918
2902,1774,3,7550,18929
2903,1558,21,8035,18941
2904,1705,16,8035,18941
2905,1599,13,6741,18944
2906,1610,16,8042,18972
2907,1183,20,8042,18972
2908,1415,22,1749,18988
2909,485,6,5558,19007
2910,1812,19,6488,19017
2911,1830,23,7940,19023
2912,1765,17,3788,19025
2913,1264,25,2359,19027
2914,1433,22,2359,19027
2915,1749,17,6932,19038
2916,1809,9,4241,19060
2917,1493,5,840,19068
2918,1194,23,7241,19070
2919,1141,11,7979,19085
2920,1442,19,7561,19089
2921,945,19,4372,19098
2922,1409,12,8937,19099
2923,1553,19,5974,19104
2924,1396,20,365,19110
2925,1625,13,6500,19121
2926,1303,3,7610,19122
2927,1682,2,6166,19123
2928,1060,1,7493,19135
2929,1043,24,7293,19142
2930,1354,6,652,19160
2931,1650,8,1635,19165
2932,1775,4,3300,19171
2933,1711,22,8480,19173
2934,1387,4,3544,19181
2935,1777,16,8079,19184
2936,1790,22,3775,19188
2937,1068,16,4186,19189
2938,1079,11,4005,19194
2939,1259,25,8931,19200
2940,1708,8,8931,19200
2941,1744,25,3491,19201
2942,1157,24,3044,19204
2943,1840,8,6536,19206
2944,1741,4,4423,19212
2945,762,6,3556,19227
2946,736,24,4531,19230
2947,1159,13,7933,19253
2948,1160,25,7933,19253
2949,1105,14,300,19276
2950,1373,3,300,19276
2951,1719,2,204,19278
2952,1207,20,8934,19281
2953,1820,9,4013,19286
2954,1818,4,8040,19292
2955,1516,2,3717,19305
2956,1721,24,7979,19336
2957,1795,3,7979,19336
2958,1557,15,3822,19345
2959,1531,25,3822,19345
2960,1641,12,264,19360
2961,1689,20,264,19360
2962,692,21,8259,19361
2963,162,1,705,19381
2964,1423,6,9069,19405
2965,1258,11,9069,19405
2966,1683,4,463,19408
2967,1463,23,1092,19416
2968,1614,15,5594,19417
2969,944,13,7812,19423
2970,1638,5,4849,19424
2971,855,21,4636,19428
2972,1801,19,6602,19431
2973,1505,18,7461,19432
2974,1495,7,1876,19437
2975,1705,7,8063,19438
2976,1814,9,1180,19441
2977,1786,16,1180,19441
2978,1238,15,6119,19464
2979,1099,22,772,19483
2980,947,10,7481,19490
2981,1309,8,2541,19492
2982,1226,7,1693,19495
2983,1687,24,1693,19495
2984,1511,6,7394,19516
2985,1750,14,7394,19516
2986,839,17,652,19530
2987,1642,7,8331,19539
2988,1794,3,1665,19541
2989,1467,19,6363,19545
2990,975,1,7838,19551
2991,1804,21,6464,19552
2992,1624,22,3846,19562
2993,779,4,3472,19564
2994,1808,7,4963,19567
2995,1250,2,2986,19568
2996,1089,5,2986,19568
2997,1560,1,3678,19571
2998,687,12,3545,19577
2999,1784,25,598,19578
3000,893,14,4833,19582
3001,1646,19,4833,19582
3002,1067,18,8184,19592
3003,737,3,8914,19593
3004,1664,11,803,19601
3005,187,6,5397,19615
3006,1536,22,1959,19621
3007,1791,24,2554,19628
3008,1707,24,7316,19630
3009,896,21,7536,19633
3010,1445,17,4633,19638
3011,1730,16,5993,19645
3012,269,7,2471,19648
3013,1006,7,782,19659
3014,1575,19,4343,19663
3015,1086,16,7273,19680
3016,1536,17,8053,19682
3017,1233,12,3973,19689
3018,1758,12,3037,19693
3019,1837,20,3037,19693
3020,1663,18,3037,19693
3021,1538,5,1635,19694
3022,1815,3,1635,19694
3023,1788,15,6541,19697
3024,905,14,8235,19713
3025,1545,21,94,19718
3026,1410,13,7242,19721
3027,1288,3,5729,19727
3028,1104,19,7553,19737
3029,1603,3,1180,19739
3030,616,5,7960,19744
3031,1330,17,7979,19755
3032,1772,10,5573,19756
3033,1206,4,4956,19771
3034,1249,4,5194,19775
3035,1841,16,4382,19776
3036,644,8,1334,19780
3037,1455,2,8916,19795
3038,341,20,82,19796
3039,1069,18,7447,19819
3040,1522,11,7570,19826
3041,1693,1,3981,19827
3042,1286,8,7658,19828
3043,1289,10,5522,19837
3044,1255,9,3566,19846
3045,1655,13,3566,19846
3046,1128,23,3566,19846
3047,994,12,7454,19866
3048,1583,3,3982,19867
3049,1840,6,7979,19869
3050,1722,10,7423,19886
3051,1092,3,1781,19890
3052,1765,18,718,19896
3053,1438,19,6547,19901
3054,776,8,1163,19909
3055,1377,17,1163,19909
3056,1744,20,6826,19910
3057,1158,17,3197,19918
3058,977,10,7162,19922
3059,1308,13,7617,19926
3060,1048,20,7881,19935
3061,1618,2,7379,19941
3062,1743,18,7374,19955
3063,904,23,3157,19982
3064,732,4,3985,19989
3065,1765,19,2462,19995
3066,1415,16,3978,20016
3067,1050,9,3413,20040
3068,852,21,7200,20056
3069,257,1,5193,20058
3070,1756,2,8830,20068
3071,1303,11,1604,20077
3072,1726,14,6326,20088
3073,916,9,8920,20095
3074,1669,7,83,20096
3075,1155,11,83,20096
3076,1741,25,4823,20118
3077,1199,2,4823,20118
3078,1434,5,4823,20118
3079,856,7,76,20121
3080,1542,18,782,20125
3081,1380,24,3086,20128
3082,1053,11,3650,20133
3083,1740,25,4739,20135
3084,985,22,256,20153
3085,1793,2,329,20169
3086,1558,8,8331,20170
3087,1793,16,8892,20174
3088,1779,3,1626,20181
3089,1635,19,4539,20198
3090,927,20,6724,20200
3091,1686,23,83,20208
3092,749,25,83,20208
3093,1433,2,8235,20222
3094,1405,12,6912,20228
3095,1397,3,2598,20232
3096,1832,14,7958,20245
3097,210,20,7589,20248
3098,1821,24,7118,20254
3099,1245,20,4519,20265
3100,1830,3,798,20271
3101,356,18,9132,20303
3102,1570,16,5135,20308
3103,967,5,127,20327
3104,590,9,8525,20332
3105,1723,24,5479,20335
3106,568,2,6180,20360
3107,1806,4,4849,20362
3108,1351,2,9162,20367
3109,1380,16,4616,20371
3110,1199,17,7644,20381
3111,1830,8,2615,20389
3112,1423,21,2467,20395
3113,1630,12,7541,20401
3114,542,14,718,20407
3115,1709,16,7204,20410
3116,1197,10,8851,20412
3117,1224,8,8851,20412
3118,1806,1,6521,20415
3119,763,2,3421,20417
3120,1532,1,3424,20430
3121,1581,25,3424,20430
3122,1207,7,3091,20438
3123,1554,18,3944,20447
3124,1843,20,7610,20449
3125,1843,13,7610,20449
3126,1834,22,7645,20454
3127,1823,22,7645,20454
3128,1831,24,7645,20454
3129,1784,1,3540,20456
3130,1286,18,2944,20457
3131,1459,16,2944,20457
3132,1476,2,5741,20469
3133,778,13,1635,20476
3134,448,25,4328,20479
3135,697,13,3458,20481
3136,784,23,3733,20493
