id_fact_livraison,id_temps,id_livraison,id_region,id_client,delai_traitement_heures,delai_livraison_heures,delai_total_heures,delai_vs_promis,is_livraison_ontime,is_livraison_retard,cout_livraison,nombre_tentatives,id_status,order_id,tracking_number
2959,1531,25,3822,19345,39.333333333333336,100.55,139.88333333333333,115.88333333333333,False,True,7.728226892591399,1,1,ORD7958,TRK12958
2960,1641,12,264,19360,67.33333333333333,107.01666666666667,174.35,6.349999999999994,False,True,11.959105466793606,1,1,ORD7959,TRK12959
2961,1689,20,264,19360,24.05,118.73333333333333,142.78333333333333,94.78333333333333,False,True,21.069469575759317,2,1,ORD7960,TRK12960
2962,692,21,8259,19361,9.716666666666667,98.5,108.21666666666667,84.21666666666667,False,True,24.326317808288678,1,1,ORD7961,TRK12961
2963,162,1,705,19381,52.766666666666666,41.2,93.96666666666667,-26.03333333333333,True,False,16.436729947315524,1,1,ORD7962,TRK12962
2964,1423,6,9069,19405,44.38333333333333,20.883333333333333,65.26666666666667,-102.73333333333333,True,False,17.704485787658637,1,1,ORD7963,TRK12963
2965,1258,11,9069,19405,49.56666666666667,52.53333333333333,102.1,54.099999999999994,False,True,20.574876935145248,1,1,ORD7964,TRK12964
2966,1683,4,463,19408,42.95,87.85,130.8,106.80000000000001,False,True,18.236023031549333,2,1,ORD7965,TRK12965
2967,1463,23,1092,19416,40.266666666666666,59.61666666666667,99.88333333333334,27.88333333333334,False,True,21.966433430235533,1,1,ORD7966,TRK12966
2968,1614,15,5594,19417,67.76666666666667,115.03333333333333,182.8,62.80000000000001,False,True,22.681029014451095,3,1,ORD7967,TRK12967
2969,944,13,7812,19423,57.416666666666664,65.9,123.31666666666666,3.316666666666663,False,True,17.554160790206552,2,1,ORD7968,TRK12968
2970,1638,5,4849,19424,13.916666666666666,114.73333333333333,128.65,80.65,False,True,15.661254449658749,2,1,ORD7969,TRK12969
2971,855,21,4636,19428,62.45,51.55,114.0,-6.0,True,False,12.821025235861656,1,1,ORD7970,TRK12970
2972,1801,19,6602,19431,19.166666666666668,56.416666666666664,75.58333333333333,27.58333333333333,False,True,14.231613238464831,1,1,ORD7971,TRK12971
2973,1505,18,7461,19432,14.7,113.65,128.35,8.349999999999994,False,True,11.909158956230119,1,1,ORD7972,TRK12972
2974,1495,7,1876,19437,21.816666666666666,36.016666666666666,57.833333333333336,33.833333333333336,False,True,13.53932658653303,1,1,ORD7973,TRK12973
2975,1705,7,8063,19438,14.116666666666667,68.58333333333333,82.7,34.7,False,True,22.994197132046818,2,1,ORD7974,TRK12974
2976,1814,9,1180,19441,46.46666666666667,32.88333333333333,79.35,-40.650000000000006,True,False,24.44743784075022,1,1,ORD7975,TRK12975
2977,1786,16,1180,19441,65.71666666666667,113.36666666666666,179.08333333333334,155.08333333333334,False,True,12.230677152915996,3,1,ORD7976,TRK12976
2978,1238,15,6119,19464,48.266666666666666,41.31666666666667,89.58333333333333,65.58333333333333,False,True,9.411800977733616,1,1,ORD7977,TRK12977
2979,1099,22,772,19483,26.416666666666668,64.5,90.91666666666667,66.91666666666667,False,True,6.563811603859477,1,1,ORD7978,TRK12978
2980,947,10,7481,19490,10.8,109.63333333333334,120.43333333333334,72.43333333333334,False,True,21.738619287432336,3,1,ORD7979,TRK12979
2981,1309,8,2541,19492,8.866666666666667,108.53333333333333,117.4,69.4,False,True,22.413320200430192,2,1,ORD7980,TRK12980
2982,1226,7,1693,19495,51.266666666666666,98.83333333333333,150.1,30.099999999999994,False,True,14.009442287149792,1,1,ORD7981,TRK12981
2983,1687,24,1693,19495,59.916666666666664,10.016666666666667,69.93333333333334,-2.066666666666663,True,False,15.848356237893228,1,1,ORD7982,TRK12982
2984,1511,6,7394,19516,49.11666666666667,78.65,127.76666666666667,55.766666666666666,False,True,19.79642491844771,1,1,ORD7983,TRK12983
2985,1750,14,7394,19516,40.1,106.93333333333334,147.03333333333333,-20.96666666666667,True,False,12.517052716398247,1,1,ORD7984,TRK12984
2986,839,17,652,19530,30.3,100.58333333333333,130.88333333333333,58.883333333333326,False,True,9.02980291992601,3,1,ORD7985,TRK12985
2987,1642,7,8331,19539,31.883333333333333,28.35,60.233333333333334,-11.766666666666666,True,False,7.2936601021873955,2,1,ORD7986,TRK12986
2988,1794,3,1665,19541,52.9,26.15,79.05,-40.95,True,False,9.704824032422092,1,1,ORD7987,TRK12987
2989,1467,19,6363,19545,38.28333333333333,89.96666666666667,128.25,80.25,False,True,17.906680533622264,1,1,ORD7988,TRK12988
2990,975,1,7838,19551,55.516666666666666,28.366666666666667,83.88333333333334,11.88333333333334,False,True,11.953700617026053,1,1,ORD7989,TRK12989
2991,1804,21,6464,19552,55.45,34.63333333333333,90.08333333333333,-77.91666666666667,True,False,22.35406667463729,1,1,ORD7990,TRK12990
2992,1624,22,3846,19562,42.85,105.75,148.6,28.599999999999994,False,True,6.7508892897365325,2,1,ORD7991,TRK12991
2993,779,4,3472,19564,60.083333333333336,110.5,170.58333333333334,146.58333333333334,False,True,13.32739815183193,1,1,ORD7992,TRK12992
2994,1808,7,4963,19567,55.983333333333334,32.6,88.58333333333333,64.58333333333333,False,True,10.139248593515482,3,1,ORD7993,TRK12993
2995,1250,2,2986,19568,41.61666666666667,112.05,153.66666666666666,-14.333333333333343,True,False,22.753937011419374,1,1,ORD7994,TRK12994
2996,1089,5,2986,19568,63.18333333333333,23.45,86.63333333333334,38.63333333333334,False,True,21.124273917943487,1,1,ORD7995,TRK12995
2997,1560,1,3678,19571,36.21666666666667,76.98333333333333,113.2,89.2,False,True,24.68617032224636,1,1,ORD7996,TRK12996
2998,687,12,3545,19577,5.6,38.56666666666667,44.166666666666664,-3.8333333333333357,True,False,7.385456765559873,3,1,ORD7997,TRK12997
2999,1784,25,598,19578,35.5,94.43333333333334,129.93333333333334,57.93333333333334,False,True,20.64487236866016,1,1,ORD7998,TRK12998
3000,893,14,4833,19582,21.483333333333334,78.76666666666667,100.25,28.25,False,True,7.517231761637387,1,1,ORD7999,TRK12999
3001,1646,19,4833,19582,40.43333333333333,44.53333333333333,84.96666666666667,12.966666666666669,False,True,8.100471497924776,3,1,ORD8000,TRK13000
3002,1067,18,8184,19592,28.716666666666665,88.2,116.91666666666667,92.91666666666667,False,True,5.783824299193423,3,1,ORD8001,TRK13001
3003,737,3,8914,19593,29.083333333333332,1.0833333333333333,30.166666666666668,6.166666666666668,False,True,14.29415738340114,1,1,ORD8002,TRK13002
3004,1664,11,803,19601,16.15,109.65,125.8,77.8,False,True,7.517634424982718,1,1,ORD8003,TRK13003
3005,187,6,5397,19615,58.85,78.06666666666666,136.91666666666666,88.91666666666666,False,True,11.96700875829542,3,1,ORD8004,TRK13004
3006,1536,22,1959,19621,35.86666666666667,85.08333333333333,120.95,-47.05,True,False,10.523986162962373,2,1,ORD8005,TRK13005
3007,1791,24,2554,19628,49.03333333333333,107.0,156.03333333333333,84.03333333333333,False,True,24.527096679871587,2,1,ORD8006,TRK13006
3008,1707,24,7316,19630,32.25,14.816666666666666,47.06666666666667,-72.93333333333334,True,False,18.165257455193895,1,1,ORD8007,TRK13007
3009,896,21,7536,19633,17.5,17.3,34.8,-85.2,True,False,13.209121618468167,3,1,ORD8008,TRK13008
3010,1445,17,4633,19638,10.933333333333334,109.76666666666667,120.7,48.7,False,True,22.56907464707232,1,1,ORD8009,TRK13009
3011,1730,16,5993,19645,67.65,88.46666666666667,156.11666666666667,-11.883333333333326,True,False,6.276892197293913,2,1,ORD8010,TRK13010
3012,269,7,2471,19648,5.633333333333334,79.16666666666667,84.8,36.8,False,True,11.685154843312212,3,1,ORD8011,TRK13011
3013,1006,7,782,19659,58.18333333333333,28.166666666666668,86.35,62.349999999999994,False,True,15.291855417052316,3,1,ORD8012,TRK13012
3014,1575,19,4343,19663,69.1,96.91666666666667,166.01666666666668,-1.98333333333332,True,False,6.077512017826894,1,1,ORD8013,TRK13013
3015,1086,16,7273,19680,61.68333333333333,110.66666666666667,172.35,4.349999999999994,False,True,7.917175631696369,3,1,ORD8014,TRK13014
3016,1536,17,8053,19682,29.0,26.15,55.15,-16.85,True,False,22.900950915935418,1,1,ORD8015,TRK13015
3017,1233,12,3973,19689,42.45,55.71666666666667,98.16666666666667,50.16666666666667,False,True,8.592519768472071,1,1,ORD8016,TRK13016
3018,1758,12,3037,19693,56.8,76.11666666666666,132.91666666666666,12.916666666666657,False,True,23.433138023126943,1,1,ORD8017,TRK13017
3019,1837,20,3037,19693,29.633333333333333,87.43333333333334,117.06666666666666,-2.933333333333337,True,False,6.921401233623488,2,1,ORD8018,TRK13018
3020,1663,18,3037,19693,29.983333333333334,119.11666666666666,149.1,29.099999999999994,False,True,22.764299293980777,2,1,ORD8019,TRK13019
3021,1538,5,1635,19694,5.183333333333334,76.56666666666666,81.75,-86.25,True,False,14.074232542166305,1,1,ORD8020,TRK13020
3022,1815,3,1635,19694,50.3,26.766666666666666,77.06666666666666,53.06666666666666,False,True,16.46530789727114,1,1,ORD8021,TRK13021
3023,1788,15,6541,19697,2.3666666666666667,18.066666666666666,20.433333333333334,-27.566666666666666,True,False,10.632446064603474,1,1,ORD8022,TRK13022
3024,905,14,8235,19713,40.61666666666667,11.316666666666666,51.93333333333333,27.93333333333333,False,True,10.466794142605206,1,1,ORD8023,TRK13023
3025,1545,21,94,19718,49.53333333333333,30.016666666666666,79.55,-40.45,True,False,14.842668960167023,1,1,ORD8024,TRK13024
3026,1410,13,7242,19721,17.033333333333335,5.066666666666666,22.1,-1.8999999999999986,True,False,12.116146151393998,1,1,ORD8025,TRK13025
3027,1288,3,5729,19727,49.7,19.066666666666666,68.76666666666667,-99.23333333333333,True,False,6.55392665764632,1,1,ORD8026,TRK13026
3028,1104,19,7553,19737,42.7,74.21666666666667,116.91666666666667,44.91666666666667,False,True,12.073664758274347,2,1,ORD8027,TRK13027
3029,1603,3,1180,19739,68.41666666666667,60.13333333333333,128.55,104.55000000000001,False,True,10.094123753638096,1,1,ORD8028,TRK13028
3030,616,5,7960,19744,0.3333333333333333,28.3,28.633333333333333,4.633333333333333,False,True,21.992790031163207,1,1,ORD8029,TRK13029
3031,1330,17,7979,19755,31.383333333333333,52.3,83.68333333333334,59.68333333333334,False,True,21.770567453777712,2,1,ORD8030,TRK13030
3032,1772,10,5573,19756,54.78333333333333,86.23333333333333,141.01666666666668,21.01666666666668,False,True,7.82958879169056,1,1,ORD8031,TRK13031
3033,1206,4,4956,19771,40.95,26.45,67.4,43.400000000000006,False,True,19.601382657033803,3,1,ORD8032,TRK13032
3034,1249,4,5194,19775,61.15,75.78333333333333,136.93333333333334,88.93333333333334,False,True,14.016776668207395,1,1,ORD8033,TRK13033
3035,1841,16,4382,19776,4.7,117.11666666666666,121.81666666666666,-46.18333333333334,True,False,22.370128901760026,1,1,ORD8034,TRK13034
3036,644,8,1334,19780,60.6,77.05,137.65,89.65,False,True,10.479780497122572,1,1,ORD8035,TRK13035
3037,1455,2,8916,19795,67.11666666666666,76.53333333333333,143.65,95.65,False,True,6.762333967790568,1,1,ORD8036,TRK13036
3038,341,20,82,19796,66.58333333333333,58.5,125.08333333333333,5.083333333333329,False,True,21.00993945415376,2,1,ORD8037,TRK13037
3039,1069,18,7447,19819,4.566666666666666,59.36666666666667,63.93333333333333,39.93333333333333,False,True,22.367166229941496,1,1,ORD8038,TRK13038
3040,1522,11,7570,19826,7.95,56.833333333333336,64.78333333333333,-103.21666666666667,True,False,21.81022275234073,2,1,ORD8039,TRK13039
3041,1693,1,3981,19827,14.1,99.81666666666666,113.91666666666667,-54.08333333333333,True,False,11.585992356171637,1,1,ORD8040,TRK13040
3042,1286,8,7658,19828,7.733333333333333,25.366666666666667,33.1,-134.9,True,False,5.61730588009514,1,1,ORD8041,TRK13041
3043,1289,10,5522,19837,19.45,23.366666666666667,42.81666666666667,18.81666666666667,False,True,7.792310599484937,2,1,ORD8042,TRK13042
3044,1255,9,3566,19846,41.93333333333333,92.83333333333333,134.76666666666668,-33.23333333333332,True,False,23.387377425065708,2,1,ORD8043,TRK13043
3045,1655,13,3566,19846,18.7,66.63333333333334,85.33333333333333,-82.66666666666667,True,False,12.281384060899248,1,1,ORD8044,TRK13044
3046,1128,23,3566,19846,28.983333333333334,35.81666666666667,64.8,-7.200000000000003,True,False,22.60416657441894,3,1,ORD8045,TRK13045
3047,994,12,7454,19866,35.083333333333336,26.8,61.88333333333333,-10.116666666666667,True,False,24.616262774167435,1,1,ORD8046,TRK13046
3048,1583,3,3982,19867,54.96666666666667,36.03333333333333,91.0,-77.0,True,False,12.914274805275356,3,1,ORD8047,TRK13047
3049,1840,6,7979,19869,33.61666666666667,95.15,128.76666666666668,80.76666666666668,False,True,20.528920912505143,1,1,ORD8048,TRK13048
3050,1722,10,7423,19886,13.516666666666667,65.15,78.66666666666667,54.66666666666667,False,True,8.382289148561892,1,1,ORD8049,TRK13049
3051,1092,3,1781,19890,45.233333333333334,1.85,47.083333333333336,-0.9166666666666643,True,False,12.674975683902087,1,1,ORD8050,TRK13050
3052,1765,18,718,19896,38.7,110.41666666666667,149.11666666666667,101.11666666666667,False,True,19.103650089475515,3,1,ORD8051,TRK13051
3053,1438,19,6547,19901,21.4,80.58333333333333,101.98333333333333,77.98333333333333,False,True,9.142207268253738,1,1,ORD8052,TRK13052
3054,776,8,1163,19909,63.083333333333336,97.16666666666667,160.25,136.25,False,True,11.395918661922167,1,1,ORD8053,TRK13053
3055,1377,17,1163,19909,32.916666666666664,32.35,65.26666666666667,-54.733333333333334,True,False,16.27654746259921,3,1,ORD8054,TRK13054
3056,1744,20,6826,19910,24.0,12.233333333333333,36.233333333333334,-83.76666666666667,True,False,18.82423339705868,2,1,ORD8055,TRK13055
3057,1158,17,3197,19918,13.233333333333333,74.6,87.83333333333333,-32.16666666666667,True,False,12.137577166007926,2,1,ORD8056,TRK13056
3058,977,10,7162,19922,5.95,93.55,99.5,-68.5,True,False,12.536080844946305,1,1,ORD8057,TRK13057
3059,1308,13,7617,19926,2.5,57.0,59.5,-108.5,True,False,7.197364261985113,1,1,ORD8058,TRK13058
3060,1048,20,7881,19935,60.833333333333336,4.0,64.83333333333333,-103.16666666666667,True,False,24.681241323114644,1,1,ORD8059,TRK13059
3061,1618,2,7379,19941,62.75,111.23333333333333,173.98333333333332,53.98333333333332,False,True,17.244722595426566,3,1,ORD8060,TRK13060
3062,1743,18,7374,19955,10.05,24.85,34.9,10.899999999999999,False,True,15.606551309847456,3,1,ORD8061,TRK13061
3063,904,23,3157,19982,52.93333333333333,111.95,164.88333333333333,-3.1166666666666742,True,False,9.227065570950153,1,1,ORD8062,TRK13062
3064,732,4,3985,19989,41.166666666666664,119.46666666666667,160.63333333333333,136.63333333333333,False,True,14.760606133123297,2,1,ORD8063,TRK13063
3065,1765,19,2462,19995,23.316666666666666,31.416666666666668,54.733333333333334,-65.26666666666667,True,False,13.94622312429904,2,1,ORD8064,TRK13064
3066,1415,16,3978,20016,21.666666666666668,22.966666666666665,44.63333333333333,20.633333333333333,False,True,10.171180509818328,1,1,ORD8065,TRK13065
3067,1050,9,3413,20040,66.85,110.91666666666667,177.76666666666668,9.76666666666668,False,True,13.925489715171281,1,1,ORD8066,TRK13066
3068,852,21,7200,20056,53.78333333333333,87.3,141.08333333333334,117.08333333333334,False,True,9.070604841741186,1,1,ORD8067,TRK13067
3069,257,1,5193,20058,8.0,93.26666666666667,101.26666666666667,-18.733333333333334,True,False,19.204502733385397,1,1,ORD8068,TRK13068
3070,1756,2,8830,20068,50.05,74.16666666666667,124.21666666666667,-43.78333333333333,True,False,23.175702711999637,1,1,ORD8069,TRK13069
3071,1303,11,1604,20077,60.53333333333333,81.73333333333333,142.26666666666668,-25.73333333333332,True,False,5.051779609827323,1,1,ORD8070,TRK13070
3072,1726,14,6326,20088,33.75,8.183333333333334,41.93333333333333,-78.06666666666666,True,False,16.12512848113672,1,1,ORD8071,TRK13071
3073,916,9,8920,20095,20.383333333333333,12.666666666666666,33.05,-14.950000000000003,True,False,19.64638638814531,1,1,ORD8072,TRK13072
3074,1669,7,83,20096,21.333333333333332,68.31666666666666,89.65,17.650000000000006,False,True,23.143915993217064,1,1,ORD8073,TRK13073
3075,1155,11,83,20096,37.78333333333333,16.883333333333333,54.666666666666664,-65.33333333333334,True,False,12.16841369197759,1,1,ORD8074,TRK13074
3076,1741,25,4823,20118,59.36666666666667,72.95,132.31666666666666,108.31666666666666,False,True,23.143036474792858,1,1,ORD8075,TRK13075
3077,1199,2,4823,20118,21.116666666666667,114.5,135.61666666666667,87.61666666666667,False,True,21.511052477040067,1,1,ORD8076,TRK13076
3078,1434,5,4823,20118,18.233333333333334,28.633333333333333,46.86666666666667,-73.13333333333333,True,False,15.504292658470195,1,1,ORD8077,TRK13077
3079,856,7,76,20121,26.116666666666667,5.066666666666666,31.183333333333334,-40.81666666666666,True,False,10.13886058501276,1,1,ORD8078,TRK13078
3080,1542,18,782,20125,3.7333333333333334,109.48333333333333,113.21666666666667,-54.78333333333333,True,False,18.056328621213524,2,1,ORD8079,TRK13079
3081,1380,24,3086,20128,0.43333333333333335,52.983333333333334,53.416666666666664,-18.583333333333336,True,False,10.21116906902737,1,1,ORD8080,TRK13080
3082,1053,11,3650,20133,65.83333333333333,86.83333333333333,152.66666666666666,80.66666666666666,False,True,11.976931196602026,1,1,ORD8081,TRK13081
3083,1740,25,4739,20135,23.7,116.41666666666667,140.11666666666667,20.116666666666674,False,True,14.339783823113269,3,1,ORD8082,TRK13082
3084,985,22,256,20153,2.95,8.85,11.8,-156.2,True,False,14.959513741753197,1,1,ORD8083,TRK13083
3085,1793,2,329,20169,0.9166666666666666,9.616666666666667,10.533333333333333,-157.46666666666667,True,False,8.782941309109427,1,1,ORD8084,TRK13084
3086,1558,8,8331,20170,44.983333333333334,22.6,67.58333333333333,-4.416666666666671,True,False,18.876045436046518,1,1,ORD8085,TRK13085
3087,1793,16,8892,20174,44.266666666666666,42.016666666666666,86.28333333333333,-33.71666666666667,True,False,24.838323165000673,3,1,ORD8086,TRK13086
3088,1779,3,1626,20181,3.4166666666666665,61.6,65.01666666666667,-102.98333333333333,True,False,9.877408555668312,1,1,ORD8087,TRK13087
3089,1635,19,4539,20198,51.8,68.85,120.65,-47.349999999999994,True,False,16.09079708844785,2,1,ORD8088,TRK13088
3090,927,20,6724,20200,45.43333333333333,4.583333333333333,50.016666666666666,26.016666666666666,False,True,14.094311251010389,1,1,ORD8089,TRK13089
3091,1686,23,83,20208,30.616666666666667,7.683333333333334,38.3,-33.7,True,False,11.155577739013342,1,1,ORD8090,TRK13090
3092,749,25,83,20208,47.13333333333333,47.4,94.53333333333333,46.53333333333333,False,True,13.395604918878472,1,1,ORD8091,TRK13091
3093,1433,2,8235,20222,57.766666666666666,98.5,156.26666666666668,84.26666666666668,False,True,19.654449185368584,1,1,ORD8092,TRK13092
3094,1405,12,6912,20228,37.43333333333333,69.46666666666667,106.9,-13.099999999999994,True,False,13.29479116101965,3,1,ORD8093,TRK13093
3095,1397,3,2598,20232,51.28333333333333,1.4666666666666666,52.75,-115.25,True,False,15.135247816454525,3,1,ORD8094,TRK13094
3096,1832,14,7958,20245,32.18333333333333,94.2,126.38333333333334,-41.61666666666666,True,False,14.544787352649777,1,1,ORD8095,TRK13095
3097,210,20,7589,20248,68.21666666666667,52.266666666666666,120.48333333333333,96.48333333333333,False,True,16.104604716978493,1,1,ORD8096,TRK13096
3098,1821,24,7118,20254,13.916666666666666,44.583333333333336,58.5,-109.5,True,False,10.823839585306334,3,1,ORD8097,TRK13097
3099,1245,20,4519,20265,10.166666666666666,64.61666666666666,74.78333333333333,-93.21666666666667,True,False,15.194038050096498,3,1,ORD8098,TRK13098
3100,1830,3,798,20271,24.816666666666666,94.5,119.31666666666666,71.31666666666666,False,True,7.696825063869963,1,1,ORD8099,TRK13099
3101,356,18,9132,20303,18.066666666666666,92.76666666666667,110.83333333333333,38.83333333333333,False,True,19.82768450306925,2,1,ORD8100,TRK13100
3102,1570,16,5135,20308,61.93333333333333,64.81666666666666,126.75,-41.25,True,False,7.218489102465648,3,1,ORD8101,TRK13101
3103,967,5,127,20327,55.65,111.61666666666666,167.26666666666668,47.26666666666668,False,True,20.699184465504366,2,1,ORD8102,TRK13102
3104,590,9,8525,20332,50.516666666666666,87.31666666666666,137.83333333333334,89.83333333333334,False,True,21.510811512792614,2,1,ORD8103,TRK13103
3105,1723,24,5479,20335,58.88333333333333,44.083333333333336,102.96666666666667,54.96666666666667,False,True,5.381247490738421,3,1,ORD8104,TRK13104
3106,568,2,6180,20360,65.73333333333333,48.78333333333333,114.51666666666667,90.51666666666667,False,True,21.616782659107663,1,1,ORD8105,TRK13105
3107,1806,4,4849,20362,50.13333333333333,75.36666666666666,125.5,5.5,False,True,17.96338149980009,1,1,ORD8106,TRK13106
3108,1351,2,9162,20367,33.483333333333334,92.7,126.18333333333334,78.18333333333334,False,True,6.93818971064694,1,1,ORD8107,TRK13107
3109,1380,16,4616,20371,22.916666666666668,108.13333333333334,131.05,59.05000000000001,False,True,24.958407392817737,1,1,ORD8108,TRK13108
3110,1199,17,7644,20381,3.4,102.48333333333333,105.88333333333334,-14.11666666666666,True,False,17.30933606401262,1,1,ORD8109,TRK13109
3111,1830,8,2615,20389,57.03333333333333,50.53333333333333,107.56666666666666,35.56666666666666,False,True,13.01714774123441,3,1,ORD8110,TRK13110
3112,1423,21,2467,20395,66.06666666666666,26.35,92.41666666666667,68.41666666666667,False,True,22.70428888617737,1,1,ORD8111,TRK13111
3113,1630,12,7541,20401,36.13333333333333,81.68333333333334,117.81666666666666,93.81666666666666,False,True,5.832462223024033,1,1,ORD8112,TRK13112
3114,542,14,718,20407,33.733333333333334,6.1,39.833333333333336,-128.16666666666666,True,False,19.346857329556403,1,1,ORD8113,TRK13113
3115,1709,16,7204,20410,13.466666666666667,7.45,20.916666666666668,-51.08333333333333,True,False,7.874521715510545,1,1,ORD8114,TRK13114
3116,1197,10,8851,20412,39.18333333333333,8.75,47.93333333333333,-24.06666666666667,True,False,16.050006995911104,3,1,ORD8115,TRK13115
3117,1224,8,8851,20412,54.9,98.98333333333333,153.88333333333333,129.88333333333333,False,True,6.918838131693576,3,1,ORD8116,TRK13116
3118,1806,1,6521,20415,30.016666666666666,119.0,149.01666666666668,77.01666666666668,False,True,18.58291489961328,3,1,ORD8117,TRK13117
3119,763,2,3421,20417,60.55,29.95,90.5,-29.5,True,False,14.298568252885387,1,1,ORD8118,TRK13118
3120,1532,1,3424,20430,43.68333333333333,39.68333333333333,83.36666666666666,-84.63333333333334,True,False,5.134021276964951,2,1,ORD8119,TRK13119
3121,1581,25,3424,20430,59.8,115.26666666666667,175.06666666666666,7.066666666666663,False,True,6.427962273851213,1,1,ORD8120,TRK13120
3122,1207,7,3091,20438,63.6,90.9,154.5,34.5,False,True,19.060780896672135,1,1,ORD8121,TRK13121
3123,1554,18,3944,20447,51.333333333333336,20.833333333333332,72.16666666666667,24.16666666666667,False,True,12.989156095378043,1,1,ORD8122,TRK13122
3124,1843,20,7610,20449,14.25,1.9833333333333334,16.233333333333334,-55.766666666666666,True,False,18.44305780314474,1,1,ORD8123,TRK13123
3125,1843,13,7610,20449,28.683333333333334,18.166666666666668,46.85,-1.1499999999999986,True,False,12.796873647163228,1,1,ORD8124,TRK13124
3126,1834,22,7645,20454,36.11666666666667,90.21666666666667,126.33333333333333,78.33333333333333,False,True,12.233759665255896,1,1,ORD8125,TRK13125
3127,1823,22,7645,20454,23.133333333333333,48.083333333333336,71.21666666666667,-0.7833333333333314,True,False,22.098280447461924,3,1,ORD8126,TRK13126
3128,1831,24,7645,20454,53.06666666666667,18.5,71.56666666666666,47.56666666666666,False,True,22.09615290336213,3,1,ORD8127,TRK13127
3129,1784,1,3540,20456,23.55,60.95,84.5,12.5,False,True,23.39565656543379,2,1,ORD8128,TRK13128
3130,1286,18,2944,20457,27.116666666666667,7.483333333333333,34.6,10.600000000000001,False,True,21.460424414740647,1,1,ORD8129,TRK13129
3131,1459,16,2944,20457,38.0,40.13333333333333,78.13333333333334,-41.86666666666666,True,False,7.548644073904002,2,1,ORD8130,TRK13130
3132,1476,2,5741,20469,47.61666666666667,101.86666666666666,149.48333333333332,125.48333333333332,False,True,6.329855738773182,1,1,ORD8131,TRK13131
3133,778,13,1635,20476,49.583333333333336,100.08333333333333,149.66666666666666,101.66666666666666,False,True,6.168357928409714,3,1,ORD8132,TRK13132
3134,448,25,4328,20479,30.0,43.95,73.95,25.950000000000003,False,True,24.604125300764586,3,1,ORD8133,TRK13133
3135,697,13,3458,20481,22.683333333333334,51.2,73.88333333333334,25.88333333333334,False,True,15.023034649133681,2,1,ORD8134,TRK13134
3136,784,23,3733,20493,43.416666666666664,74.43333333333334,117.85,93.85,False,True,7.303397886821454,1,1,ORD8135,TRK13135
3137,1782,5,3972,20495,18.683333333333334,4.516666666666667,23.2,-24.8,True,False,15.885905498152525,2,1,ORD8136,TRK13136
3138,1234,14,3400,20497,54.25,107.88333333333334,162.13333333333333,-5.866666666666674,True,False,19.205930496801148,1,1,ORD8137,TRK13137
3139,1301,23,7829,20499,66.06666666666666,72.0,138.06666666666666,66.06666666666666,False,True,6.88980613937143,1,1,ORD8138,TRK13138
3140,1834,14,6923,20507,16.283333333333335,72.23333333333333,88.51666666666667,40.516666666666666,False,True,11.928079653871267,1,1,ORD8139,TRK13139
3141,1628,18,945,20540,30.733333333333334,2.7,33.43333333333333,9.43333333333333,False,True,8.756481564877728,1,1,ORD8140,TRK13140
3142,956,5,1513,20569,64.05,44.38333333333333,108.43333333333334,60.43333333333334,False,True,24.508619382990958,2,1,ORD8141,TRK13141
3143,624,4,4057,20571,31.283333333333335,74.4,105.68333333333334,81.68333333333334,False,True,11.364570465723354,1,1,ORD8142,TRK13142
3144,828,15,6954,20595,6.25,117.48333333333333,123.73333333333333,51.733333333333334,False,True,18.810101849744512,2,1,ORD8143,TRK13143
3145,1375,4,6954,20595,22.5,117.36666666666666,139.86666666666667,115.86666666666667,False,True,23.36867645990605,1,1,ORD8144,TRK13144
3146,1448,20,1554,20597,9.95,109.01666666666667,118.96666666666667,46.96666666666667,False,True,22.263760659835555,1,1,ORD8145,TRK13145
3147,1291,12,256,20600,25.216666666666665,20.733333333333334,45.95,-2.049999999999997,True,False,12.8794812816316,2,1,ORD8146,TRK13146
3148,1738,12,168,20601,56.95,114.93333333333334,171.88333333333333,3.8833333333333258,False,True,11.218240411993584,1,1,ORD8147,TRK13147
3149,1825,7,3860,20602,71.53333333333333,45.93333333333333,117.46666666666667,69.46666666666667,False,True,21.184961013490458,1,1,ORD8148,TRK13148
3150,1566,11,7463,20607,20.383333333333333,77.28333333333333,97.66666666666667,25.66666666666667,False,True,9.10316215905607,1,1,ORD8149,TRK13149
3151,1240,14,5299,20610,2.5833333333333335,69.85,72.43333333333334,-47.56666666666666,True,False,19.34642310411574,1,1,ORD8150,TRK13150
3152,850,2,6847,20619,7.633333333333334,82.35,89.98333333333333,-30.016666666666666,True,False,21.70573002923673,1,1,ORD8151,TRK13151
3153,1354,8,3120,20630,40.56666666666667,19.083333333333332,59.65,-60.35,True,False,21.98440723895897,1,1,ORD8152,TRK13152
3154,1823,8,3120,20630,60.88333333333333,71.23333333333333,132.11666666666667,84.11666666666667,False,True,5.178348621330744,1,1,ORD8153,TRK13153
3155,471,3,5136,20631,55.25,15.233333333333333,70.48333333333333,46.483333333333334,False,True,14.9974145360986,2,1,ORD8154,TRK13154
3156,1544,19,2471,20634,49.15,76.06666666666666,125.21666666666667,-42.78333333333333,True,False,12.151816944934033,1,1,ORD8155,TRK13155
3157,1341,1,6262,20642,68.88333333333334,108.06666666666666,176.95,8.949999999999989,False,True,24.57719830642491,1,1,ORD8156,TRK13156
