id_vente,id_temps,id_region,id_client,id_produit,id_canal,chiffre_affaire,quantite_vendue,panier_moyen,nombre_ventes
5855,1663,7242,91291,3663,4,9.270000457763674,1,9.270000457763674,1
5856,1595,819,35938,12525,4,9.289999961853027,1,9.289999961853027,1
5857,1504,7597,15699,7771,6,9.300000190734863,1,9.300000190734863,1
5858,994,7415,15743,7771,3,9.300000190734863,1,9.300000190734863,1
5859,1836,3893,29097,7771,2,9.300000190734863,1,9.300000190734863,1
5860,1620,3753,76944,25312,2,9.300000190734863,1,9.300000190734863,1
5861,1203,3214,82370,7771,1,9.300000190734863,1,9.300000190734863,1
5862,520,8854,364,7771,4,9.300000190734863,1,9.300000190734863,1
5863,1763,3753,19678,7771,10,9.300000190734863,1,9.300000190734863,1
5864,1057,7834,26315,25312,3,9.300000190734863,1,9.300000190734863,1
5865,1825,929,59627,25312,5,9.300000190734863,1,9.300000190734863,1
5866,1222,3603,79371,25312,1,9.300000190734863,1,9.300000190734863,1
5867,112,1591,90408,7771,6,9.300000190734863,1,9.300000190734863,1
5868,1410,3254,62798,25312,2,9.300000190734863,1,9.300000190734863,1
5869,1684,5009,27119,25312,5,9.300000190734863,1,9.300000190734863,1
5870,1360,3538,50830,7771,8,9.300000190734863,1,9.300000190734863,1
5871,1843,8802,60678,7771,8,9.300000190734863,1,9.300000190734863,1
5872,1097,3456,69255,25312,1,9.300000190734863,1,9.300000190734863,1
5873,1527,3987,92332,25312,6,9.300000190734863,1,9.300000190734863,1
5874,1390,2382,63388,7159,4,9.3100004196167,1,9.3100004196167,1
5875,1662,3581,16317,7159,9,9.3100004196167,1,9.3100004196167,1
5876,1829,3995,16560,7159,4,9.3100004196167,1,9.3100004196167,1
5877,455,4967,48173,146,4,9.319999694824215,1,9.319999694824215,1
5878,1734,4201,16032,146,9,9.319999694824215,1,9.319999694824215,1
5879,1234,1960,40470,3633,9,9.319999694824215,1,9.319999694824215,1
5880,1307,9130,57896,3633,5,9.319999694824215,1,9.319999694824215,1
5881,1810,7023,74886,146,9,9.319999694824215,1,9.319999694824215,1
5882,1549,8895,92640,3633,8,9.319999694824215,1,9.319999694824215,1
5883,862,4594,8687,146,10,9.319999694824215,1,9.319999694824215,1
5884,1212,7507,11556,146,3,9.319999694824215,1,9.319999694824215,1
5885,1309,647,31737,146,1,9.319999694824215,1,9.319999694824215,1
5886,1181,7208,37209,3633,7,9.319999694824215,1,9.319999694824215,1
5887,1345,5972,48242,146,10,9.319999694824215,1,9.319999694824215,1
5888,1322,4467,70172,3633,9,9.319999694824215,1,9.319999694824215,1
5889,563,688,47934,146,1,9.319999694824215,1,9.319999694824215,1
5890,1611,4016,52783,3633,5,9.319999694824215,1,9.319999694824215,1
5891,977,5729,85962,3633,3,9.319999694824215,1,9.319999694824215,1
5892,1453,7570,90471,146,1,9.319999694824215,1,9.319999694824215,1
5893,1671,1065,55794,7146,5,9.329999923706056,1,9.329999923706056,1
5894,817,4342,55186,7146,4,9.329999923706056,1,9.329999923706056,1
5895,1170,1943,20051,7146,10,9.329999923706056,1,9.329999923706056,1
5896,1436,7447,56044,10855,5,9.350000381469728,1,9.350000381469728,1
5897,1790,7765,47891,10855,1,9.350000381469728,1,9.350000381469728,1
5898,1437,7799,71688,7770,8,9.350000381469728,1,9.350000381469728,1
5899,1626,5308,72532,10855,1,9.350000381469728,1,9.350000381469728,1
5900,1288,8086,9638,10855,2,9.350000381469728,1,9.350000381469728,1
5901,1706,2426,26024,10855,7,9.350000381469728,1,9.350000381469728,1
5902,698,4799,73016,7770,5,9.350000381469728,1,9.350000381469728,1
5903,1219,838,61131,10855,6,9.350000381469728,1,9.350000381469728,1
5904,1496,7507,7161,10855,2,9.350000381469728,1,9.350000381469728,1
5905,1675,821,18788,7770,1,9.350000381469728,1,9.350000381469728,1
5906,1204,3492,51545,10855,5,9.350000381469728,1,9.350000381469728,1
5907,1357,4335,72929,7770,7,9.350000381469728,1,9.350000381469728,1
5908,1078,3436,84572,10855,4,9.350000381469728,1,9.350000381469728,1
5909,1352,7565,95897,7770,7,9.350000381469728,1,9.350000381469728,1
5910,1620,5512,70772,25255,9,9.359999656677246,1,9.359999656677246,1
5911,1775,8331,35019,25255,2,9.359999656677246,1,9.359999656677246,1
5912,1791,183,37095,25255,6,9.359999656677246,1,9.359999656677246,1
5913,1741,1330,98069,25255,8,9.359999656677246,1,9.359999656677246,1
5914,1680,7242,86006,25255,10,9.359999656677246,1,9.359999656677246,1
5915,1782,6624,45375,25255,9,9.359999656677246,1,9.359999656677246,1
5916,1600,8115,55142,25255,2,9.359999656677246,1,9.359999656677246,1
5917,1406,4409,64533,25255,3,9.359999656677246,1,9.359999656677246,1
5918,1833,850,72365,25255,4,9.359999656677246,1,9.359999656677246,1
5919,1368,80,86007,25255,9,9.359999656677246,1,9.359999656677246,1
5920,1383,4542,97193,25255,8,9.359999656677246,1,9.359999656677246,1
5921,1362,5480,8109,18556,9,9.380000114440918,1,9.380000114440918,1
5922,1309,8326,13417,24888,1,9.380000114440918,1,9.380000114440918,1
5923,697,6738,23934,24888,1,9.380000114440918,1,9.380000114440918,1
5924,1839,5767,28829,25291,4,9.380000114440918,1,9.380000114440918,1
5925,1548,2074,30590,25291,9,9.380000114440918,1,9.380000114440918,1
5926,1007,5009,40159,18556,5,9.380000114440918,1,9.380000114440918,1
5927,1690,8903,72616,557,6,9.380000114440918,1,9.380000114440918,1
5928,1134,4520,93857,25043,8,9.380000114440918,1,9.380000114440918,1
5929,816,8395,3219,557,7,9.380000114440918,1,9.380000114440918,1
5930,1278,7743,35451,25043,3,9.380000114440918,1,9.380000114440918,1
5931,1767,2307,55493,24888,1,9.380000114440918,1,9.380000114440918,1
5932,1230,3214,89739,24888,6,9.380000114440918,1,9.380000114440918,1
5933,1267,80,19382,25291,6,9.380000114440918,1,9.380000114440918,1
5934,750,4532,34579,18556,6,9.380000114440918,1,9.380000114440918,1
5935,1730,6649,40876,18556,5,9.380000114440918,1,9.380000114440918,1
5936,1066,3076,42087,25280,4,9.380000114440918,1,9.380000114440918,1
5937,460,4251,47671,557,9,9.380000114440918,1,9.380000114440918,1
5938,1200,3402,49493,24888,5,9.380000114440918,1,9.380000114440918,1
5939,996,3177,84069,25280,1,9.380000114440918,1,9.380000114440918,1
5940,1229,2415,85199,25280,5,9.380000114440918,1,9.380000114440918,1
5941,1147,4544,90737,25291,7,9.380000114440918,1,9.380000114440918,1
5942,1262,4379,99191,557,1,9.380000114440918,1,9.380000114440918,1
5943,1296,400,21018,25043,9,9.380000114440918,1,9.380000114440918,1
5944,1050,7581,33064,18556,5,9.380000114440918,1,9.380000114440918,1
5945,583,2367,1980,557,4,9.380000114440918,1,9.380000114440918,1
5946,1221,4468,10325,25043,3,9.380000114440918,1,9.380000114440918,1
5947,1063,1781,16145,24888,6,9.380000114440918,1,9.380000114440918,1
5948,1412,4680,30161,25291,7,9.380000114440918,1,9.380000114440918,1
5949,1723,3085,33010,557,3,9.380000114440918,1,9.380000114440918,1
5950,678,5868,33275,25291,2,9.380000114440918,1,9.380000114440918,1
5951,1596,3423,35807,25043,7,9.380000114440918,1,9.380000114440918,1
5952,1277,7631,40581,24888,9,9.380000114440918,1,9.380000114440918,1
5953,1389,3472,42485,25291,10,9.380000114440918,1,9.380000114440918,1
5954,1807,3781,54740,24888,4,9.380000114440918,1,9.380000114440918,1
5955,1780,2891,64025,25291,7,9.380000114440918,1,9.380000114440918,1
5956,1204,3437,71735,24888,4,9.380000114440918,1,9.380000114440918,1
5957,1518,683,82953,25291,10,9.380000114440918,1,9.380000114440918,1
5958,1521,5900,91980,25043,3,9.380000114440918,1,9.380000114440918,1
5959,1824,883,92371,557,7,9.380000114440918,1,9.380000114440918,1
5960,1204,664,96409,25043,5,9.380000114440918,1,9.380000114440918,1
5961,1705,3166,43882,644,10,9.390000343322754,1,9.390000343322754,1
5962,1764,1026,76170,644,6,9.390000343322754,1,9.390000343322754,1
5963,1601,8394,8619,644,8,9.390000343322754,1,9.390000343322754,1
5964,1411,5512,41276,644,9,9.390000343322754,1,9.390000343322754,1
5965,1433,4541,43957,644,3,9.390000343322754,1,9.390000343322754,1
5966,1378,8447,54840,644,4,9.390000343322754,1,9.390000343322754,1
5967,1791,4100,71658,9146,3,9.399999618530272,1,9.399999618530272,1
5968,1319,1712,79477,9146,10,9.399999618530272,1,9.399999618530272,1
5969,973,4795,29430,9146,9,9.399999618530272,1,9.399999618530272,1
5970,1042,2205,94389,9146,4,9.399999618530272,1,9.399999618530272,1
5971,1630,4575,4673,24998,3,9.40999984741211,1,9.40999984741211,1
5972,1243,7447,57419,24998,5,9.40999984741211,1,9.40999984741211,1
5973,1631,8872,4735,24694,9,9.40999984741211,1,9.40999984741211,1
5974,1746,1197,18866,24998,3,9.40999984741211,1,9.40999984741211,1
5975,1672,6544,26925,24694,7,9.40999984741211,1,9.40999984741211,1
5976,704,1356,33303,893,3,9.40999984741211,1,9.40999984741211,1
5977,513,1760,70065,24694,10,9.40999984741211,1,9.40999984741211,1
5978,1843,5803,91640,24998,3,9.40999984741211,1,9.40999984741211,1
5979,1646,8235,94013,24694,6,9.40999984741211,1,9.40999984741211,1
5980,1348,8203,19657,893,2,9.40999984741211,1,9.40999984741211,1
5981,1823,4984,19660,893,9,9.40999984741211,1,9.40999984741211,1
5982,1766,8898,80669,893,9,9.40999984741211,1,9.40999984741211,1
5983,1086,4201,39128,24694,2,9.40999984741211,1,9.40999984741211,1
5984,133,7242,67146,24694,3,9.40999984741211,1,9.40999984741211,1
5985,511,1026,7302,24998,6,9.40999984741211,1,9.40999984741211,1
5986,1555,8263,57250,24998,3,9.40999984741211,1,9.40999984741211,1
5987,1704,3739,65502,893,1,9.40999984741211,1,9.40999984741211,1
5988,1698,2078,80837,24998,6,9.40999984741211,1,9.40999984741211,1
5989,1622,3046,86758,24998,7,9.40999984741211,1,9.40999984741211,1
5990,997,3730,95240,24998,7,9.40999984741211,1,9.40999984741211,1
5991,1527,1971,42000,26287,5,9.43000030517578,1,9.43000030517578,1
5992,1407,29,76630,26287,8,9.43000030517578,1,9.43000030517578,1
5993,912,8183,44176,26287,5,9.43000030517578,1,9.43000030517578,1
5994,1688,3771,97082,26287,3,9.43000030517578,1,9.43000030517578,1
5995,396,3452,16498,26287,4,9.43000030517578,1,9.43000030517578,1
5996,1303,4556,92364,26287,2,9.43000030517578,1,9.43000030517578,1
5997,1351,7183,93251,26287,3,9.43000030517578,1,9.43000030517578,1
5998,1541,8910,4942,3556,3,9.4399995803833,1,9.4399995803833,1
5999,1508,7447,67297,3556,1,9.4399995803833,1,9.4399995803833,1
6000,1789,4983,70109,6569,10,9.4399995803833,1,9.4399995803833,1
6001,1814,3457,74972,6569,10,9.4399995803833,1,9.4399995803833,1
6002,1641,8932,80173,6569,5,9.4399995803833,1,9.4399995803833,1
6003,1487,7567,89432,3556,10,9.4399995803833,1,9.4399995803833,1
6004,939,4330,92664,10556,10,9.4399995803833,1,9.4399995803833,1
6005,1177,7951,45802,6569,10,9.4399995803833,1,9.4399995803833,1
6006,448,4375,59732,3556,4,9.4399995803833,1,9.4399995803833,1
6007,1081,7162,60182,3556,10,9.4399995803833,1,9.4399995803833,1
6008,1563,6051,68994,3556,4,9.4399995803833,1,9.4399995803833,1
6009,1818,4434,70675,3556,4,9.4399995803833,1,9.4399995803833,1
6010,889,845,87930,10556,1,9.4399995803833,1,9.4399995803833,1
6011,1063,7581,8259,10556,6,9.4399995803833,1,9.4399995803833,1
6012,522,1217,36787,6569,2,9.4399995803833,1,9.4399995803833,1
6013,1822,4353,71677,10556,8,9.4399995803833,1,9.4399995803833,1
6014,1382,8187,79553,10556,3,9.4399995803833,1,9.4399995803833,1
6015,1215,1078,79981,3556,9,9.4399995803833,1,9.4399995803833,1
6016,1545,3741,81914,10556,10,9.4399995803833,1,9.4399995803833,1
6017,1592,1193,82897,3556,8,9.4399995803833,1,9.4399995803833,1
6018,738,663,36200,3556,6,9.4399995803833,1,9.4399995803833,1
6019,1559,4204,99111,6569,3,9.4399995803833,1,9.4399995803833,1
6020,607,6145,14203,6774,7,9.449999809265137,1,9.449999809265137,1
6021,1731,4414,20246,1005,8,9.449999809265137,1,9.449999809265137,1
6022,1813,3102,22701,3400,8,9.449999809265137,1,9.449999809265137,1
6023,1315,3409,84296,6774,3,9.449999809265137,1,9.449999809265137,1
6024,657,4327,18081,3400,3,9.449999809265137,1,9.449999809265137,1
6025,1657,626,44503,3400,4,9.449999809265137,1,9.449999809265137,1
6026,1522,264,66076,3400,4,9.449999809265137,1,9.449999809265137,1
6027,1522,9209,78318,4090,1,9.449999809265137,1,9.449999809265137,1
6028,966,3543,87456,6774,7,9.449999809265137,1,9.449999809265137,1
6029,924,1827,97228,3400,1,9.449999809265137,1,9.449999809265137,1
6030,1203,4366,41567,3400,5,9.449999809265137,1,9.449999809265137,1
6031,1714,3047,41903,3400,7,9.449999809265137,1,9.449999809265137,1
6032,1787,6446,48205,3400,4,9.449999809265137,1,9.449999809265137,1
6033,1840,6582,83208,6774,4,9.449999809265137,1,9.449999809265137,1
6034,1731,4609,94562,4090,4,9.449999809265137,1,9.449999809265137,1
6035,1220,7477,23466,3400,2,9.449999809265137,1,9.449999809265137,1
6036,1514,932,47567,3400,3,9.449999809265137,1,9.449999809265137,1
6037,1795,4349,89705,3400,8,9.449999809265137,1,9.449999809265137,1
6038,1793,3582,8611,6774,10,9.449999809265137,1,9.449999809265137,1
6039,1809,2057,13754,4090,8,9.449999809265137,1,9.449999809265137,1
6040,1453,3750,22929,6774,6,9.449999809265137,1,9.449999809265137,1
6041,1602,5186,23981,3400,8,9.449999809265137,1,9.449999809265137,1
6042,792,3342,33383,3400,4,9.449999809265137,1,9.449999809265137,1
6043,1775,73,71093,1005,7,9.449999809265137,1,9.449999809265137,1
6044,1645,7730,75194,3400,7,9.449999809265137,1,9.449999809265137,1
6045,983,3181,88953,1005,1,9.449999809265137,1,9.449999809265137,1
6046,1507,3521,93876,4090,10,9.449999809265137,1,9.449999809265137,1
6047,1606,235,99677,3400,7,9.449999809265137,1,9.449999809265137,1
6048,333,8424,5460,3812,6,9.470000267028809,1,9.470000267028809,1
6049,1840,8974,28363,3812,7,9.470000267028809,1,9.470000267028809,1
6050,841,3402,35420,11030,10,9.470000267028809,1,9.470000267028809,1
6051,1356,4609,99804,11030,10,9.470000267028809,1,9.470000267028809,1
6052,1329,2421,8590,11030,10,9.470000267028809,1,9.470000267028809,1
6053,1256,6574,24513,11030,9,9.470000267028809,1,9.470000267028809,1
6054,1352,741,55664,3812,9,9.470000267028809,1,9.470000267028809,1
6055,1509,3022,60009,11030,1,9.470000267028809,1,9.470000267028809,1
6056,283,8913,61207,11030,9,9.470000267028809,1,9.470000267028809,1
6057,1781,4352,67014,11030,2,9.470000267028809,1,9.470000267028809,1
6058,689,652,85970,11030,8,9.470000267028809,1,9.470000267028809,1
6059,1735,4544,51251,7139,8,9.479999542236328,1,9.479999542236328,1
6060,1809,3830,37283,7139,1,9.479999542236328,1,9.479999542236328,1
6061,1810,840,53298,7139,4,9.479999542236328,1,9.479999542236328,1
6062,830,8040,18223,6471,9,9.489999771118164,1,9.489999771118164,1
6063,1575,1572,30354,2868,9,9.489999771118164,1,9.489999771118164,1
6064,1541,6713,68730,2868,7,9.489999771118164,1,9.489999771118164,1
6065,1596,7242,89033,6426,1,9.489999771118164,1,9.489999771118164,1
6066,1292,7623,3372,6426,9,9.489999771118164,1,9.489999771118164,1
6067,1363,304,12354,2868,7,9.489999771118164,1,9.489999771118164,1
6068,1657,8885,28642,6426,9,9.489999771118164,1,9.489999771118164,1
6069,1443,8298,37470,6426,1,9.489999771118164,1,9.489999771118164,1
6070,1405,6407,97769,24671,4,9.489999771118164,1,9.489999771118164,1
6071,848,8235,6731,24671,5,9.489999771118164,1,9.489999771118164,1
6072,1098,8802,22862,2868,8,9.489999771118164,1,9.489999771118164,1
6073,1760,2468,27436,6426,7,9.489999771118164,1,9.489999771118164,1
6074,1620,7447,37757,6471,5,9.489999771118164,1,9.489999771118164,1
6075,1763,324,60827,2868,5,9.489999771118164,1,9.489999771118164,1
6076,1248,2495,31033,2868,8,9.489999771118164,1,9.489999771118164,1
6077,1542,3412,79074,2868,3,9.489999771118164,1,9.489999771118164,1
6078,1783,6515,28782,6471,7,9.489999771118164,1,9.489999771118164,1
6079,1741,3452,36655,2868,5,9.489999771118164,1,9.489999771118164,1
6080,1252,3492,37408,6426,10,9.489999771118164,1,9.489999771118164,1
6081,1526,2980,65231,2868,1,9.489999771118164,1,9.489999771118164,1
6082,1771,2956,65448,24671,9,9.489999771118164,1,9.489999771118164,1
6083,1718,822,72812,2868,3,9.489999771118164,1,9.489999771118164,1
6084,1174,804,72910,24671,8,9.489999771118164,1,9.489999771118164,1
6085,799,3424,81309,2868,8,9.489999771118164,1,9.489999771118164,1
6086,1809,2531,89442,24671,2,9.489999771118164,1,9.489999771118164,1
6087,1455,5107,6653,13883,9,9.5,1,9.5,1
6088,1175,5676,7281,10851,2,9.5,1,9.5,1
6089,958,3440,11219,15476,3,9.5,1,9.5,1
6090,1507,8862,12119,1219,10,9.5,1,9.5,1
6091,1841,5382,12395,10963,9,9.5,1,9.5,1
6092,1329,7606,13724,310,3,9.5,1,9.5,1
6093,1757,3856,16656,11067,7,9.5,1,9.5,1
6094,964,8954,17101,7334,7,9.5,1,9.5,1
6095,1630,8883,21117,13883,6,9.5,1,9.5,1
6096,1344,1124,32478,15476,8,9.5,1,9.5,1
6097,1400,6534,34815,9184,1,9.5,1,9.5,1
6098,1578,9186,36513,10961,3,9.5,1,9.5,1
6099,911,73,48846,16652,8,9.5,1,9.5,1
6100,426,7799,61845,10711,10,9.5,1,9.5,1
6101,1364,2773,67409,10754,4,9.5,1,9.5,1
6102,726,6286,67445,310,8,9.5,1,9.5,1
6103,1724,3156,69458,10791,2,9.5,1,9.5,1
6104,1190,2293,76088,15476,5,9.5,1,9.5,1
6105,1837,1769,78626,9184,6,9.5,1,9.5,1
6106,1774,3040,85918,10904,3,9.5,1,9.5,1
6107,1403,4399,87476,7334,2,9.5,1,9.5,1
6108,339,7447,94483,10851,2,9.5,1,9.5,1
6109,408,5280,4739,310,2,9.5,1,9.5,1
6110,1775,3433,4867,1219,8,9.5,1,9.5,1
6111,549,7786,15083,1046,6,9.5,1,9.5,1
6112,1354,3419,15463,10904,2,9.5,1,9.5,1
6113,1626,2429,15496,7334,9,9.5,1,9.5,1
6114,666,4628,15656,1046,7,9.5,1,9.5,1
6115,1693,7970,17672,10961,9,9.5,1,9.5,1
6116,1816,3420,18078,10963,10,9.5,1,9.5,1
6117,1469,5622,21189,10826,3,9.5,1,9.5,1
6118,1418,1630,21490,7334,7,9.5,1,9.5,1
6119,1767,140,22457,10791,9,9.5,1,9.5,1
6120,1624,7848,22710,10872,7,9.5,1,9.5,1
6121,1843,7581,24305,13883,1,9.5,1,9.5,1
6122,1843,3443,24525,10830,3,9.5,1,9.5,1
6123,952,1957,25493,10791,6,9.5,1,9.5,1
6124,532,4525,33375,9184,10,9.5,1,9.5,1
6125,1735,315,44281,10711,3,9.5,1,9.5,1
6126,1815,2351,46694,11080,3,9.5,1,9.5,1
6127,1643,7254,47273,1219,3,9.5,1,9.5,1
6128,1697,4801,61678,10830,3,9.5,1,9.5,1
6129,1662,2643,66214,310,1,9.5,1,9.5,1
6130,463,3745,72274,10754,7,9.5,1,9.5,1
6131,334,2869,74273,10830,5,9.5,1,9.5,1
6132,596,2344,76795,13883,5,9.5,1,9.5,1
6133,1808,5724,77341,10791,8,9.5,1,9.5,1
6134,1276,7923,78193,11080,5,9.5,1,9.5,1
6135,1839,6843,78883,1046,3,9.5,1,9.5,1
6136,1820,3423,84439,10791,2,9.5,1,9.5,1
6137,1392,263,7938,10891,3,9.5,1,9.5,1
6138,1175,3419,8829,11067,4,9.5,1,9.5,1
6139,1576,3021,11059,16652,1,9.5,1,9.5,1
6140,693,5327,13692,10826,10,9.5,1,9.5,1
6141,1057,4331,14615,9184,5,9.5,1,9.5,1
6142,545,7249,14929,11080,1,9.5,1,9.5,1
6143,1841,799,18084,10872,8,9.5,1,9.5,1
6144,1777,8879,18236,11067,8,9.5,1,9.5,1
6145,1337,4410,20656,16652,8,9.5,1,9.5,1
6146,1083,8488,33085,7334,9,9.5,1,9.5,1
6147,1377,1558,33284,10711,1,9.5,1,9.5,1
6148,1733,7243,34932,9184,10,9.5,1,9.5,1
6149,1710,7565,40233,11067,8,9.5,1,9.5,1
6150,1691,268,40890,1219,4,9.5,1,9.5,1
6151,1062,3769,57368,10791,4,9.5,1,9.5,1
6152,1244,3761,58491,10826,10,9.5,1,9.5,1
6153,1056,1361,59260,10872,8,9.5,1,9.5,1
6154,1100,4616,62607,10963,8,9.5,1,9.5,1
6155,1682,9214,73312,10872,7,9.5,1,9.5,1
6156,1554,3795,75903,10891,8,9.5,1,9.5,1
6157,1188,4319,80603,10830,2,9.5,1,9.5,1
6158,1024,3542,90059,10872,10,9.5,1,9.5,1
6159,1784,8266,92489,10963,10,9.5,1,9.5,1
6160,1831,3108,94165,15476,1,9.5,1,9.5,1
6161,1286,1180,95297,10961,4,9.5,1,9.5,1
6162,780,1289,2976,16652,9,9.5,1,9.5,1
6163,1624,2851,10298,11067,5,9.5,1,9.5,1
6164,1318,3764,41136,10851,10,9.5,1,9.5,1
6165,1479,6597,43399,1046,9,9.5,1,9.5,1
6166,445,7941,62297,10830,4,9.5,1,9.5,1
6167,841,5382,63077,10904,1,9.5,1,9.5,1
6168,1830,822,93934,11080,3,9.5,1,9.5,1
6169,1425,7515,597,10791,3,9.5,1,9.5,1
6170,1841,3977,4338,10851,1,9.5,1,9.5,1
6171,1130,1089,15532,10904,6,9.5,1,9.5,1
6172,1832,8849,17244,10961,1,9.5,1,9.5,1
6173,1406,1134,23917,10904,3,9.5,1,9.5,1
6174,1057,8091,26637,11067,1,9.5,1,9.5,1
6175,793,5990,27334,13883,10,9.5,1,9.5,1
6176,1497,1047,30135,15476,10,9.5,1,9.5,1
6177,1364,7447,31848,310,5,9.5,1,9.5,1
6178,1612,837,36175,10872,6,9.5,1,9.5,1
6179,1306,4520,37092,310,2,9.5,1,9.5,1
6180,1367,7565,39774,10791,1,9.5,1,9.5,1
6181,1722,9060,48387,16652,2,9.5,1,9.5,1
6182,1216,3448,49259,11080,7,9.5,1,9.5,1
6183,1305,4364,50799,1046,3,9.5,1,9.5,1
6184,1560,2539,53281,13883,3,9.5,1,9.5,1
6185,911,2365,54310,310,5,9.5,1,9.5,1
6186,518,7538,56693,10711,10,9.5,1,9.5,1
6187,1818,8056,59356,10891,10,9.5,1,9.5,1
6188,804,7212,62678,10830,10,9.5,1,9.5,1
6189,1521,579,66419,1046,9,9.5,1,9.5,1
6190,1802,6534,67001,10737,3,9.5,1,9.5,1
6191,1519,5629,67745,9184,8,9.5,1,9.5,1
6192,1037,2089,67828,10826,10,9.5,1,9.5,1
6193,1688,3540,68803,16652,6,9.5,1,9.5,1
6194,456,8998,70394,10826,1,9.5,1,9.5,1
6195,1634,6556,75513,15476,2,9.5,1,9.5,1
6196,1667,5292,75979,10963,5,9.5,1,9.5,1
6197,1492,7574,76034,10737,6,9.5,1,9.5,1
6198,1217,1800,83028,10830,6,9.5,1,9.5,1
6199,1192,3559,84171,15476,7,9.5,1,9.5,1
6200,1130,7379,85827,10963,2,9.5,1,9.5,1
6201,1706,3735,87303,1046,7,9.5,1,9.5,1
6202,1514,520,89047,11080,9,9.5,1,9.5,1
6203,1751,6170,89710,10711,2,9.5,1,9.5,1
6204,903,3750,91674,10851,5,9.5,1,9.5,1
6205,1829,1628,94150,10754,8,9.5,1,9.5,1
6206,1710,4550,95596,10963,3,9.5,1,9.5,1
6207,1838,8198,95615,10891,2,9.5,1,9.5,1
6208,1613,7447,95779,11080,5,9.5,1,9.5,1
6209,1719,1690,96214,9184,6,9.5,1,9.5,1
6210,948,5960,98778,3791,9,9.510000228881838,1,9.510000228881838,1
6211,1450,8910,89730,3791,7,9.510000228881838,1,9.510000228881838,1
6212,1243,4510,22794,3791,9,9.510000228881838,1,9.510000228881838,1
6213,1085,3775,58752,3791,4,9.510000228881838,1,9.510000228881838,1
6214,1807,1180,77679,3791,4,9.510000228881838,1,9.510000228881838,1
6215,1180,8191,78009,3791,10,9.510000228881838,1,9.510000228881838,1
6216,1648,8094,85824,3791,1,9.510000228881838,1,9.510000228881838,1
6217,667,8331,94751,3022,2,9.539999961853027,1,9.539999961853027,1
6218,350,3157,6508,384,10,9.539999961853027,1,9.539999961853027,1
6219,1700,798,41070,3022,9,9.539999961853027,1,9.539999961853027,1
6220,1842,6858,89650,3022,2,9.539999961853027,1,9.539999961853027,1
6221,1744,3399,15271,384,8,9.539999961853027,1,9.539999961853027,1
6222,1075,3724,41930,3022,10,9.539999961853027,1,9.539999961853027,1
6223,1529,7333,61641,384,5,9.539999961853027,1,9.539999961853027,1
6224,1643,6499,28756,3022,7,9.539999961853027,1,9.539999961853027,1
6225,1063,4357,41497,384,10,9.539999961853027,1,9.539999961853027,1
6226,1066,7588,56900,384,6,9.539999961853027,1,9.539999961853027,1
6227,1429,7793,78073,3022,5,9.539999961853027,1,9.539999961853027,1
6228,1739,8960,82482,3022,9,9.539999961853027,1,9.539999961853027,1
6229,932,3980,25512,14062,10,9.550000190734863,1,9.550000190734863,1
6230,1737,8715,73567,14062,10,9.550000190734863,1,9.550000190734863,1
6231,1826,8056,33220,4174,6,9.550000190734863,1,9.550000190734863,1
6232,806,8768,45333,4174,3,9.550000190734863,1,9.550000190734863,1
6233,1828,7590,56833,4174,10,9.550000190734863,1,9.550000190734863,1
6234,540,1994,81923,4174,10,9.550000190734863,1,9.550000190734863,1
6235,1421,4428,51867,4174,8,9.550000190734863,1,9.550000190734863,1
6236,1593,7447,67254,4174,9,9.550000190734863,1,9.550000190734863,1
6237,1252,4327,46263,14062,8,9.550000190734863,1,9.550000190734863,1
6238,1317,8330,46716,14062,8,9.550000190734863,1,9.550000190734863,1
6239,1828,1026,46766,4174,3,9.550000190734863,1,9.550000190734863,1
6240,1230,1987,59985,4174,10,9.550000190734863,1,9.550000190734863,1
6241,1520,1141,26777,14062,4,9.550000190734863,1,9.550000190734863,1
6242,1702,3159,48463,14062,5,9.550000190734863,1,9.550000190734863,1
6243,661,2578,69869,14062,4,9.550000190734863,1,9.550000190734863,1
6244,400,5250,70277,14062,1,9.550000190734863,1,9.550000190734863,1
6245,1629,265,13838,25100,2,9.5600004196167,1,9.5600004196167,1
6246,1672,2152,37646,9230,1,9.5600004196167,1,9.5600004196167,1
6247,1511,6650,51826,6385,8,9.5600004196167,1,9.5600004196167,1
6248,1749,7386,74343,2362,2,9.5600004196167,1,9.5600004196167,1
6249,1394,4071,9849,2362,4,9.5600004196167,1,9.5600004196167,1
6250,806,7594,13876,25100,10,9.5600004196167,1,9.5600004196167,1
6251,1758,7188,19439,25100,7,9.5600004196167,1,9.5600004196167,1
6252,1663,2494,22484,10719,7,9.5600004196167,1,9.5600004196167,1
6253,1831,3544,40084,6385,1,9.5600004196167,1,9.5600004196167,1
6254,1383,5553,47530,6385,6,9.5600004196167,1,9.5600004196167,1
6255,722,7629,65175,2362,6,9.5600004196167,1,9.5600004196167,1
6256,1822,7195,73205,25100,9,9.5600004196167,1,9.5600004196167,1
6257,1122,1793,94853,25100,4,9.5600004196167,1,9.5600004196167,1
6258,1019,1026,96136,9230,1,9.5600004196167,1,9.5600004196167,1
6259,1592,23,42412,9230,4,9.5600004196167,1,9.5600004196167,1
6260,759,3287,55641,6385,5,9.5600004196167,1,9.5600004196167,1
6261,1714,7792,56696,25100,5,9.5600004196167,1,9.5600004196167,1
